ApsimVersion = 7.7
Title = 19d) Simunye 1994-95 NCo376 1R Irrigation Treatment 4
                                         SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)        no3(10)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)      no3ppm(7)      no3ppm(8)      no3ppm(9)     no3ppm(10)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)         nh4(7)         nh4(8)         nh4(9)        nh4(10)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)      nh4ppm(7)      nh4ppm(8)      nh4ppm(9)     nh4ppm(10)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                                     ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     19/05/1995        simunye        1994-95          4.000           1995            139            283          alive              1          0.000            0.0          0.000          0.000         80.701        2693.72        1157.34          0.143         14.740          0.430        3761.83        3327.29         398.66         234.91         436.15          4.253          1.000          1.000          14.07           12.48           6.82           5.13           0.53           1.60           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.6           10.3            0.0          0.016          0.012          0.009          0.006          0.002          0.001          0.000          0.000          0.610          1.368            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            1.0          0.090          0.054          0.026          0.014          0.005          0.002          0.001          0.000          0.005          0.133         20.425         10.000         10.425       1660.704         803.30          4.000          18.64          21.43           0.00                 1.60                 3.90                0.46
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     20/05/1995        simunye        1994-95          4.000           1995            140            284          alive              1          0.000            0.0          0.000          0.000         81.182        2708.97        1166.29          0.144         14.771          0.431        3778.75        3345.81         400.72         236.12         434.54          4.263          1.000          1.000          14.06           12.48           6.83           5.12           0.52           1.59           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.5           10.3            0.0          0.020          0.014          0.010          0.007          0.002          0.001          0.000          0.000          0.606          1.369            0.1            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            1.0          0.094          0.056          0.026          0.013          0.005          0.002          0.001          0.000          0.005          0.131         20.511         10.000         10.511       1661.578         804.88          4.000          21.26          24.45           0.28                 1.60                 3.89                0.46
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     21/05/1995        simunye        1994-95          4.000           1995            141            285          alive              1          0.000            0.0          0.000          0.000         81.606        2722.72        1175.24          0.144         14.814          0.432        3793.33        3361.28         401.80         236.76         433.67          4.276          1.000          1.000          14.05           12.47           6.84           5.11           0.52           1.59           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.5           10.3            0.0          0.025          0.017          0.011          0.007          0.003          0.001          0.000          0.000          0.602          1.371            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1.0          0.098          0.057          0.025          0.013          0.005          0.002          0.001          0.000          0.005          0.130         20.619         10.000         10.619       1662.450         806.11          4.000          18.91          21.75           0.00                 1.61                 3.87                0.46
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     22/05/1995        simunye        1994-95          4.000           1995            142            286          alive              1          0.000            0.0          0.000          0.000         81.785        2728.96        1177.98          0.144         14.816          0.432        3796.67        3365.94         400.81         236.18         432.35          4.264          1.000          1.000          14.04           12.47           6.85           5.10           0.52           1.59           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.5           10.3            0.0          0.029          0.021          0.013          0.008          0.003          0.001          0.000          0.000          0.597          1.372            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1.0          0.098          0.058          0.025          0.013          0.005          0.002          0.001          0.000          0.005          0.129         20.712         10.000         10.712       1663.319         805.65          4.000           7.66           8.81           0.00                 1.61                 3.87                0.45
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     23/05/1995        simunye        1994-95          4.000           1995            143            287          alive              1          0.000            0.0          0.000          0.000         82.011        2736.36        1181.55          0.144         14.821          0.432        3802.36        3373.77         401.08         236.33         430.20          4.267          1.000          1.000          14.03           12.46           6.85           5.09           0.52           1.58           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.4           10.3            0.0          0.026          0.021          0.014          0.008          0.003          0.001          0.000          0.000          0.593          1.373            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            1.0          0.095          0.057          0.025          0.013          0.005          0.002          0.001          0.000          0.005          0.127         20.780         10.000         10.780       1664.188         805.53          4.000           9.99          11.49           0.00                 1.61                 3.85                0.45
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     24/05/1995        simunye        1994-95          4.000           1995            144            288          alive              1          0.000            0.0         20.100          0.000         82.314        2746.04        1186.41          0.144         14.828          0.432        3811.67        3385.38         402.30         237.05         427.90          4.275          1.000          1.000          14.03           12.46           6.86           5.09           0.52           1.57           0.00           0.01           0.00          0.334            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.4           10.3            0.0          0.013          0.015          0.012          0.008          0.003          0.001          0.000          0.000          0.589          1.375            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.073          0.052          0.025          0.013          0.005          0.002          0.001          0.000          0.004          0.126         20.842         10.000         10.842       1665.057         805.96          4.000          13.60          15.64           0.00                 1.61                 3.83                0.45
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     25/05/1995        simunye        1994-95          4.000           1995            145            289          alive              1          0.000            0.0          0.000          0.000         82.809        2761.36        1195.54          0.144         14.858          0.433        3826.26        3402.63         403.51         237.76         425.24          4.281          1.000          1.000          14.02           12.47           6.87           5.08           0.51           1.56           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.4           10.3            0.0          0.012          0.011          0.010          0.007          0.003          0.001          0.000          0.000          0.585          1.376            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.080          0.051          0.025          0.013          0.005          0.002          0.001          0.000          0.004          0.124         20.892         10.000         10.892       1665.925         807.18          4.000          18.85          21.68           2.39                 1.61                 3.81                0.45
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     26/05/1995        simunye        1994-95          4.000           1995            146            290          alive              1          0.000            0.0          0.000          0.000         83.340        2777.80        1205.38          0.145         14.890          0.434        3842.19        3421.10         404.78         238.51         422.70          4.287          1.000          1.000          14.01           12.47           6.88           5.07           0.51           1.55           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.4           10.3            0.0          0.010          0.009          0.008          0.006          0.003          0.001          0.000          0.000          0.581          1.377            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.077          0.050          0.025          0.013          0.005          0.002          0.001          0.000          0.004          0.123         20.945         10.000         10.945       1666.792         808.59          4.000          20.16          23.19           2.63                 1.61                 3.79                0.45
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     27/05/1995        simunye        1994-95          4.000           1995            147            291          alive              1          0.000            0.0          0.000          0.000         83.506        2783.30        1208.00          0.145         14.893          0.434        3845.30        3426.66         404.82         238.53         420.26          4.288          1.000          1.000          14.00           12.46           6.88           5.07           0.51           1.54           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.3           10.3            0.0          0.009          0.009          0.008          0.006          0.003          0.001          0.000          0.000          0.577          1.379            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.073          0.049          0.026          0.013          0.005          0.002          0.001          0.000          0.004          0.122         21.000         10.000         11.000       1667.658         808.07          4.000           7.32           8.42           0.00                 1.61                 3.77                0.44
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     28/05/1995        simunye        1994-95          4.000           1995            148            292          alive              1          0.000            0.0          0.000          0.000         83.827        2793.71        1213.14          0.145         14.900          0.434        3855.31        3438.21         405.54         238.96         418.71          4.290          1.000          1.000          13.99           12.46           6.89           5.06           0.51           1.54           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.3           10.4            0.0          0.009          0.009          0.008          0.006          0.003          0.001          0.000          0.000          0.573          1.380            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.072          0.048          0.026          0.013          0.005          0.002          0.001          0.000          0.004          0.120         20.059         10.000         10.059       1668.523         808.58          4.000          14.19          16.32           0.07                 1.62                 3.75                0.44
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     29/05/1995        simunye        1994-95          4.000           1995            149            293          alive              1          0.000            0.0         16.300          0.000         84.308        2808.89        1221.75          0.145         14.924          0.435        3869.96        3454.51         406.24         239.37         417.07          4.291          1.000          1.000          13.98           12.46           6.90           5.05           0.51           1.53           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.3           10.4            0.0          0.007          0.007          0.007          0.005          0.003          0.001          0.000          0.000          0.569          1.381            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.059          0.044          0.026          0.013          0.005          0.002          0.001          0.000          0.004          0.119         20.115         10.000         10.115       1669.388         809.79          4.000          18.83          21.65           1.88                 1.62                 3.73                0.44
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     30/05/1995        simunye        1994-95          4.000           1995            150            294          alive              1          0.000            0.0          0.000          0.000         84.815        2824.82        1230.96          0.145         14.952          0.436        3885.25        3471.51         406.92         239.77         415.36          4.293          1.000          1.000          13.97           12.45           6.91           5.04           0.51           1.52           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.2           10.4            0.0          0.008          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.565          1.383            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.070          0.045          0.026          0.013          0.005          0.002          0.001          0.000          0.003          0.118         20.169         10.000         10.169       1670.251         811.09          4.000          19.44          22.36           2.27                 1.62                 3.72                0.44
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     31/05/1995        simunye        1994-95          4.000           1995            151            295          alive              1          0.000            0.0          0.000          0.000         85.188        2836.65        1237.47          0.145         14.968          0.436        3896.11        3484.30         407.53         240.13         413.43          4.295          1.000          1.000          13.96           12.45           6.91           5.03           0.50           1.52           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.2           10.4            0.0          0.009          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.561          1.384            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.073          0.047          0.026          0.013          0.005          0.002          0.000          0.000          0.003          0.116         20.218         10.000         10.218       1671.114         811.71          4.000          15.00          17.25           1.15                 1.62                 3.70                0.44
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     01/06/1995        simunye        1994-95          4.000           1995            152            296          alive              1          0.000            0.0          0.000          0.000         85.635        2850.81        1245.37          0.145         14.988          0.437        3909.79        3499.58         408.23         240.54         411.83          4.296          1.000          1.000          13.95           12.45           6.92           5.02           0.50           1.51           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.2           10.4            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.557          1.385            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.074          0.048          0.026          0.013          0.005          0.002          0.000          0.000          0.003          0.115         20.275         10.000         10.275       1671.975         812.76          4.000          17.80          20.47           1.53                 1.62                 3.68                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     02/06/1995        simunye        1994-95          4.000           1995            153            297          alive              1          0.000            0.0          0.000          0.000         85.970        2861.68        1250.69          0.145         14.994          0.437        3920.57        3511.61         408.96         240.97         410.58          4.298          1.000          1.000          13.94           12.44           6.93           5.01           0.50           1.51           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.1           10.4            0.0          0.010          0.009          0.007          0.004          0.002          0.001          0.000          0.000          0.553          1.387            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.9          0.074          0.048          0.026          0.013          0.004          0.002          0.000          0.000          0.003          0.114         20.338         10.000         10.338       1672.835         813.37          4.000          14.88          17.11           0.00                 1.62                 3.67                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     03/06/1995        simunye        1994-95          4.000           1995            154            298          alive              1          0.000            0.0          0.000          0.000         86.460        2876.95        1259.89          0.146         15.024          0.438        3934.47        3527.71         409.48         241.28         408.39          4.300          1.000          1.000          13.93           12.44           6.93           5.01           0.50           1.50           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.1           10.4            0.0          0.011          0.009          0.007          0.004          0.002          0.001          0.000          0.000          0.549          1.388            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.074          0.048          0.026          0.013          0.004          0.002          0.000          0.000          0.003          0.113         20.380         10.000         10.380       1673.694         814.44          4.000          18.00          20.70           2.77                 1.63                 3.66                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     04/06/1995        simunye        1994-95          4.000           1995            155            299          alive              1          0.000            0.0          0.000          0.000         86.961        2892.65        1269.08          0.146         15.050          0.439        3949.40        3544.42         410.11         241.65         406.61          4.301          1.000          1.000          13.92           12.44           6.94           5.00           0.50           1.49           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.1           10.4            0.0          0.011          0.009          0.008          0.004          0.002          0.001          0.000          0.000          0.545          1.389            0.0            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.073          0.048          0.026          0.013          0.004          0.002          0.000          0.000          0.003          0.111         20.431         10.000         10.431       1674.552         815.66          4.000          18.99          21.84           2.40                 1.63                 3.64                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     05/06/1995        simunye        1994-95          4.000           1995            156            300          alive              1          0.000            0.0         19.800          0.000         87.406        2906.83        1276.73          0.146         15.066          0.439        3963.61        3559.84         410.90         242.11         405.40          4.303          1.000          1.000          13.91           12.43           6.95           4.99           0.49           1.49           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.1           10.4            0.0          0.008          0.008          0.008          0.004          0.002          0.001          0.000          0.000          0.541          1.390            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.062          0.045          0.026          0.013          0.004          0.002          0.000          0.000          0.003          0.110         20.494         10.000         10.494       1675.409         816.77          4.000          18.26          21.00           1.11                 1.63                 3.62                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     06/06/1995        simunye        1994-95          4.000           1995            157            301          alive              1          0.000            0.0          0.000          0.000         87.782        2918.76        1283.31          0.146         15.082          0.440        3974.68        3572.74         411.51         242.47         403.57          4.305          1.000          1.000          13.90           12.43           6.96           4.98           0.49           1.48           0.00           0.01           0.00          0.333            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.0           10.4            0.0          0.009          0.008          0.007          0.004          0.002          0.001          0.000          0.000          0.537          1.392            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.072          0.046          0.025          0.013          0.004          0.002          0.000          0.000          0.002          0.109         20.543         10.000         10.543       1676.263         817.40          4.000          15.10          17.37           1.18                 1.63                 3.61                0.43
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     07/06/1995        simunye        1994-95          4.000           1995            158            302          alive              1          0.000            0.0          0.000          0.000         88.138        2929.92        1289.87          0.146         15.101          0.440        3984.11        3584.60         411.95         242.73         401.14          4.306          1.000          1.000          13.89           12.43           6.96           4.97           0.49           1.47           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.0           10.4            0.0          0.009          0.007          0.007          0.004          0.002          0.001          0.000          0.000          0.534          1.393            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.073          0.047          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.108         20.578         10.000         10.578       1677.117         817.78          4.000          13.45          15.47           1.75                 1.63                 3.60                0.42
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     08/06/1995        simunye        1994-95          4.000           1995            159            303          alive              1          0.000            0.0          0.000          0.000         88.616        2944.83        1298.82          0.147         15.128          0.441        3997.74        3600.34         412.47         243.04         399.04          4.307          1.000          1.000          13.88           12.43           6.97           4.97           0.49           1.46           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            4.0           10.5            0.0          0.009          0.007          0.007          0.003          0.002          0.001          0.000          0.000          0.530          1.394            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.073          0.047          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.106         20.620         10.000         10.620       1677.970         818.79          4.000          17.63          20.27           2.66                 1.63                 3.57                0.42
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     09/06/1995        simunye        1994-95          4.000           1995            160            304          alive              1          0.000            0.0         14.100          0.000         89.121        2960.72        1307.92          0.147         15.151          0.442        4013.32        3617.35         413.18         243.45         397.61          4.309          1.000          1.000          13.87           12.42           6.98           4.96           0.49           1.46           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.5            0.0          0.007          0.007          0.007          0.003          0.002          0.001          0.000          0.000          0.526          1.395            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.060          0.045          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.105         20.677         10.000         10.677       1678.822         820.09          4.000          19.55          22.48           2.11                 1.64                 3.56                0.42
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     10/06/1995        simunye        1994-95          4.000           1995            161            305          alive              1          0.000            0.0          0.000          0.000         89.580        2975.27        1315.95          0.147         15.169          0.442        4027.79        3633.08         413.92         243.89         396.35          4.311          1.000          1.000          13.86           12.42           6.98           4.95           0.49           1.45           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.5            0.0          0.008          0.007          0.006          0.003          0.002          0.001          0.000          0.000          0.522          1.397            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.070          0.045          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.104         20.737         10.000         10.737       1679.671         821.21          4.000          18.43          21.20           1.43                 1.64                 3.54                0.42
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     11/06/1995        simunye        1994-95          4.000           1995            162            306          alive              1          0.000            0.0          0.000          0.000         89.980        2988.07        1322.73          0.147         15.181          0.443        4040.51        3647.06         414.67         244.33         395.10          4.313          1.000          1.000          13.85           12.41           6.99           4.94           0.48           1.45           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.5            0.0          0.010          0.008          0.006          0.003          0.002          0.001          0.000          0.000          0.519          1.398            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.076          0.047          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.103         19.796         10.000          9.796       1680.520         822.07          4.000          16.67          19.17           0.82                 1.64                 3.53                0.42
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     12/06/1995        simunye        1994-95          4.000           1995            163            307          alive              1          0.000            0.0          0.000          0.000         90.356        3000.31        1328.72          0.147         15.188          0.443        4053.35        3660.62         415.49         244.81         394.37          4.315          1.000          1.000          13.84           12.41           7.00           4.93           0.48           1.45           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.9           10.5            0.0          0.012          0.009          0.007          0.004          0.002          0.001          0.000          0.000          0.515          1.399            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.080          0.050          0.025          0.012          0.004          0.002          0.000          0.000          0.002          0.101         19.868         10.000          9.868       1681.366         822.94          4.000          16.77          19.28           0.00                 1.64                 3.52                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     13/06/1995        simunye        1994-95          4.000           1995            164            308          alive              1          0.000            0.0          0.000          0.000         90.727        3012.39        1334.62          0.147         15.194          0.443        4065.90        3673.84         416.21         245.24         393.70          4.318          1.000          1.000          13.83           12.40           7.00           4.92           0.48           1.44           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.5            0.0          0.014          0.011          0.008          0.004          0.002          0.001          0.000          0.000          0.512          1.400            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.8          0.083          0.051          0.024          0.012          0.003          0.002          0.000          0.000          0.002          0.100         19.940         10.000          9.940       1682.211         823.77          4.000          16.48          18.95           0.00                 1.64                 3.51                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     14/06/1995        simunye        1994-95          4.000           1995            165            309          alive              1          0.000            0.0         13.600          0.000         91.196        3027.21        1343.01          0.147         15.214          0.444        4080.42        3689.77         416.91         245.65         392.30          4.319          1.000          1.000          13.83           12.39           7.01           4.91           0.48           1.44           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.5            0.0          0.010          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.508          1.401            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.068          0.049          0.024          0.011          0.003          0.002          0.000          0.000          0.002          0.099         19.996         10.000          9.996       1683.055         824.89          4.000          18.45          21.22           1.77                 1.65                 3.51                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     15/06/1995        simunye        1994-95          4.000           1995            166            310          alive              1          0.000            0.0          0.000          0.000         91.589        3039.93        1350.89          0.147         15.242          0.444        4094.01        3704.08         417.91         246.24         391.58          4.322          1.000          1.000          13.82           12.39           7.02           4.90           0.47           1.44           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.5            0.0          0.013          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.504          1.402            0.1            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.084          0.051          0.024          0.011          0.004          0.002          0.000          0.000          0.001          0.098         20.069         10.000         10.069       1683.897         825.86          4.000          17.49          20.12           0.00                 1.65                 3.50                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     16/06/1995        simunye        1994-95          4.000           1995            167            311          alive              1          0.000            0.0          0.000          2.500         91.781        3046.28        1353.96          0.148         15.245          0.444        4098.57        3710.52         417.97         246.27         389.71          4.321          1.000          1.000          13.81           12.39           7.03           4.89           0.47           1.43           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.8           10.5            0.0          0.012          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.501          1.404            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.079          0.052          0.024          0.011          0.003          0.001          0.000          0.000          0.001          0.097         20.112         10.000         10.112       1684.736         825.48          4.000           8.46           9.73           0.00                 1.65                 3.49                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     17/06/1995        simunye        1994-95          4.000           1995            168            312          alive              1          0.000            0.0          0.000          0.000         92.223        3060.19        1362.05          0.148         15.266          0.445        4111.77        3725.40         418.58         246.63         388.01          4.322          1.000          1.000          13.80           12.38           7.03           4.88           0.47           1.42           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.5            0.0          0.011          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.498          1.405            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.080          0.051          0.023          0.011          0.003          0.001          0.000          0.000          0.001          0.096         20.161         10.000         10.161       1685.575         826.39          4.000          17.07          19.63           1.90                 1.65                 3.47                0.41
 "19d Simunye 1994_95 NCo376 1R Irrigation Treatment 4"        paddock     18/06/1995        simunye        1994-95          4.000           1995            169            313          alive              1          0.000            0.0          0.000          0.000         92.682        3074.72        1370.28          0.148         15.285          0.446        4126.15        3741.07         419.30         247.05         386.72          4.323          1.000          1.000          13.79           12.38           7.04           4.87           0.47           1.42           0.00           0.01           0.00          0.332            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.0            3.7           10.5            0.0          0.011          0.010          0.008          0.004          0.002          0.001          0.000          0.000          0.494          1.406            0.0            0.1            0.0            0.0            0.0            0.0            0.0            0.0            0.0            0.7          0.079          0.051          0.023          0.011          0.003          0.001          0.000          0.000          0.001          0.095         20.218         10.000         10.218       1686.412         827.47          4.000          18.24          20.98           1.59                 1.65                 3.46                0.41
