ApsimVersion = 7.7
Title = 9a) Bambaroo 1995-96 Q124 P Fully Irrigated
                               SimulationName       ZoneName    Clock.Today           site         season          treat           year            day            das    crop_status      ratoon_no           samp     fertiliser     irrigation           rain         canefw        cane_wt     sucrose_wt         scmstf            ccs          scmst        biomass  green_biomass        leaf_wt     cabbage_wt       trash_wt            lai    swdef_photo    nfact_photo      biomass_n green_biomass_n         cane_N         leaf_N          cab_N        trash_N    n_conc_cane    n_conc_leaf     n_conc_cab       cane_dmc         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)    flow_no3(6)      no3ppm(1)      no3ppm(2)      no3ppm(3)      no3ppm(4)      no3ppm(5)      no3ppm(6)         nh4(1)         nh4(2)         nh4(3)         nh4(4)         nh4(5)         nh4(6)      nh4ppm(1)      nh4ppm(2)      nh4ppm(3)      nh4ppm(4)      nh4ppm(5)      nh4ppm(6)         leaves   green_leaves    dead_leaves     root_depth    rootgreenwt     stage_code         dlt_dm   dlt_dm_green   partition_xs dlt_dm_detached_root dlt_dm_detached_leaf dlt_dm_detached_cab
                                           ()             ()   (dd/mm/yyyy)             ()             ()             ()         (year)          (day)         (days)             ()             ()             ()        (kg/ha)           (mm)           (mm)         (t/ha)        (g/m^2)        (g/m^2)          (g/g)            (%)          (g/g)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)      (m^2/m^2)             ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)        (mg/kg)             ()             ()             ()           (mm)        (g/m^2)             ()        (g/m^2)        (g/m^2)        (g/m^2)              (g/m^2)              (g/m^2)             (g/m^2)
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     07/05/1996       bambaroo        1995-96          1.000           1996            128            307          alive              0          0.000            0.0          0.000          0.000         84.961        2783.31        1133.43          0.133         13.509          0.407        4089.73        3573.81         497.64         292.86         518.08          5.665          1.000          1.000          13.34           11.45           4.68           5.95           0.82           1.90           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.017          0.023          0.011          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.072          0.082          0.020          0.011          0.004          0.001         21.907         13.000          8.907       1800.000        1078.84          4.000          20.22          23.25           0.00                 2.15                 4.60                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     08/05/1996       bambaroo        1995-96          1.000           1996            129            308          alive              0          0.000            0.0          0.000          0.000         85.226        2793.19        1137.50          0.133         13.517          0.407        4094.76        3577.46         493.72         290.55         519.45          5.628          1.000          1.000          13.33           11.44           4.70           5.92           0.81           1.91           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.028          0.010          0.008          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.078          0.076          0.020          0.011          0.004          0.001         22.024         13.000          9.024       1800.000        1078.21          4.000          10.18          11.71          -0.00                 2.16                 4.62                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     09/05/1996       bambaroo        1995-96          1.000           1996            130            309          alive              0          0.000            0.0          0.000          0.000         85.622        2805.82        1144.03          0.134         13.535          0.408        4106.10        3591.41         494.55         291.04         516.84          5.638          1.000          1.000          13.32           11.44           4.72           5.91           0.81           1.90           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.030          0.010          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.082          0.073          0.020          0.011          0.004          0.001         22.142         13.000          9.142       1800.000        1078.53          4.000          16.51          18.99           0.00                 2.16                 4.63                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     10/05/1996       bambaroo        1995-96          1.000           1996            131            310          alive              0          0.000            0.0          0.000          0.000         85.961        2816.85        1149.57          0.134         13.549          0.408        4114.93        3602.44         494.55         291.04         514.64          5.638          1.000          1.000          13.32           11.44           4.73           5.90           0.81           1.89           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.019          0.031          0.010          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.083          0.071          0.021          0.011          0.004          0.001         22.253         13.000          9.253       1800.000        1078.47          4.000          13.98          16.08           0.00                 2.16                 4.61                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     11/05/1996       bambaroo        1995-96          1.000           1996            132            311          alive              0          0.000            0.0          0.000          0.000         86.332        2828.83        1155.67          0.134         13.565          0.409        4125.22        3615.04         494.94         291.27         512.34          5.643          1.000          1.000          13.31           11.44           4.75           5.89           0.80           1.88           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.031          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.082          0.071          0.021          0.011          0.004          0.001         22.359         13.000          9.359       1800.000        1078.62          4.000          15.41          17.72           0.00                 2.16                 4.59                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     12/05/1996       bambaroo        1995-96          1.000           1996            133            312          alive              0          0.000            0.0          0.000          0.000         86.744        2841.95        1162.47          0.134         13.584          0.409        4137.28        3629.56         495.82         291.79         509.87          5.654          1.000          1.000          13.31           11.45           4.76           5.88           0.80           1.87           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.017          0.030          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.080          0.071          0.021          0.011          0.004          0.001         22.458         13.000          9.458       1800.000        1079.04          4.000          17.16          19.74           0.00                 2.16                 4.56                0.54
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     13/05/1996       bambaroo        1995-96          1.000           1996            134            313          alive              0          0.000            0.0          0.000          0.000         87.208        2856.67        1170.18          0.134         13.604          0.410        4151.60        3646.25         497.06         292.52         507.51          5.668          1.000          1.000          13.30           11.45           4.78           5.88           0.80           1.86           0.00           0.01           0.00          0.328            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.017          0.030          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.079          0.072          0.022          0.011          0.004          0.001         22.559         13.000          9.559       1800.000        1079.79          4.000          19.40          22.31           0.00                 2.16                 4.54                0.53
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     14/05/1996       bambaroo        1995-96          1.000           1996            135            314          alive              0          0.000            0.0          0.000          0.000         87.810        2875.56        1180.26          0.134         13.633          0.410        4171.84        3668.75         499.34         293.86         505.25          5.695          1.000          1.000          13.30           11.45           4.79           5.87           0.79           1.85           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.030          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.079          0.073          0.022          0.011          0.004          0.001         22.664         13.000          9.664       1800.000        1081.43          4.000          25.30          29.09          -0.00                 2.16                 4.52                0.53
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     15/05/1996       bambaroo        1995-96          1.000           1996            136            315          alive              0          0.000            0.0         17.230          0.000         88.420        2894.63        1190.56          0.135         13.662          0.411        4192.46        3691.76         501.82         295.32         502.87          5.723          1.000          1.000          13.29           11.45           4.81           5.86           0.79           1.84           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.007          0.021          0.010          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.065          0.080          0.021          0.011          0.004          0.001         22.764         13.000          9.764       1800.000        1083.11          4.000          25.65          29.50           0.00                 2.16                 4.50                0.53
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     16/05/1996       bambaroo        1995-96          1.000           1996            137            316          alive              0          0.000            0.0          0.000          0.000         89.045        2914.17        1201.20          0.135         13.692          0.412        4213.78        3715.43         504.41         296.84         500.52          5.751          1.000          1.000          13.28           11.45           4.82           5.85           0.79           1.84           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.014          0.022          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.070          0.079          0.021          0.011          0.004          0.001         22.863         13.000          9.863       1800.000        1084.90          4.000          26.32          30.27           0.00                 2.16                 4.48                0.53
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     17/05/1996       bambaroo        1995-96          1.000           1996            138            317          alive              0          0.000            0.0          0.000          0.000         89.648        2932.98        1211.54          0.135         13.723          0.413        4234.20        3738.39         507.03         298.38         497.98          5.777          1.000          1.000          13.27           11.46           4.83           5.84           0.79           1.83           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.016          0.026          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.079          0.074          0.021          0.011          0.004          0.001         22.955         13.000          9.955       1800.000        1086.54          4.000          25.40          29.21           0.00                 2.17                 4.46                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     18/05/1996       bambaroo        1995-96          1.000           1996            139            318          alive              0          0.000            0.0          0.000          0.000         90.316        2953.70        1223.15          0.135         13.758          0.414        4257.40        3764.28         510.29         300.30         495.29          5.800          1.000          1.000          13.27           11.46           4.85           5.83           0.78           1.82           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.017          0.028          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.081          0.072          0.021          0.011          0.004          0.001         22.037         13.000          9.037       1800.000        1088.59          4.000          28.15          32.38           0.05                 2.17                 4.44                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     19/05/1996       bambaroo        1995-96          1.000           1996            140            319          alive              0          0.000            0.0          0.000          0.000         90.982        2974.98        1234.62          0.136         13.791          0.415        4280.17        3787.48         511.49         301.01         494.86          5.804          1.000          1.000          13.26           11.46           4.86           5.81           0.78           1.82           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.018          0.029          0.009          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.081          0.072          0.022          0.011          0.004          0.001         22.121         13.000          9.121       1800.000        1090.56          4.000          27.70          31.86           0.00                 2.17                 4.41                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     20/05/1996       bambaroo        1995-96          1.000           1996            141            320          alive              0          0.000            0.0         18.870          0.000         91.627        2995.62        1245.82          0.136         13.824          0.416        4302.15        3810.11         512.74         301.74         494.22          5.815          1.000          1.000          13.25           11.45           4.88           5.80           0.78           1.81           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.007          0.020          0.010          0.007          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.066          0.080          0.021          0.011          0.004          0.001         22.213         13.000          9.213       1800.000        1092.42          4.000          26.91          30.94           0.00                 2.18                 4.41                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     21/05/1996       bambaroo        1995-96          1.000           1996            142            321          alive              0          0.000            0.0          0.000          0.000         92.288        3016.46        1257.57          0.136         13.861          0.417        4324.31        3833.73         514.49         302.77         492.76          5.824          1.000          1.000          13.25           11.45           4.89           5.79           0.77           1.81           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.014          0.022          0.009          0.007          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.071          0.078          0.020          0.011          0.004          0.001         22.288         13.000          9.288       1800.000        1094.30          4.000          27.08          31.14           0.43                 2.18                 4.40                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     22/05/1996       bambaroo        1995-96          1.000           1996            143            322          alive              0          0.000            0.0          0.000          0.000         92.744        3031.13        1265.53          0.136         13.884          0.418        4338.32        3849.26         515.04         303.09         491.25          5.833          1.000          1.000          13.24           11.45           4.91           5.78           0.77           1.80           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.014          0.025          0.009          0.006          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.077          0.074          0.021          0.011          0.004          0.001         22.362         13.000          9.362       1800.000        1094.95          4.000          18.92          21.75           0.00                 2.18                 4.39                0.52
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     23/05/1996       bambaroo        1995-96          1.000           1996            144            323          alive              0          0.000            0.0          0.000          0.000         93.132        3043.78        1272.30          0.137         13.903          0.418        4349.47        3861.91         515.04         303.09         489.75          5.836          1.000          1.000          13.23           11.45           4.92           5.76           0.77           1.80           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.014          0.026          0.008          0.006          0.004          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.076          0.073          0.021          0.011          0.004          0.001         22.435         13.000          9.435       1800.000        1095.16          4.000          16.04          18.44           0.00                 2.19                 4.38                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     24/05/1996       bambaroo        1995-96          1.000           1996            145            324          alive              0          0.000            0.0          0.000          0.000         93.336        3051.06        1275.68          0.137         13.911          0.418        4352.61        3865.98         513.02         301.90         488.82          5.817          1.000          1.000          13.23           11.44           4.93           5.75           0.76           1.79           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.013          0.025          0.008          0.006          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.074          0.074          0.021          0.011          0.004          0.001         22.520         13.000          9.520       1800.000        1094.17          4.000           8.02           9.22           0.00                 2.19                 4.36                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     25/05/1996       bambaroo        1995-96          1.000           1996            146            325          alive              0          0.000            0.0          0.000          0.000         93.707        3063.55        1282.01          0.137         13.928          0.418        4362.81        3876.43         511.74         301.15         488.57          5.806          1.000          1.000          13.22           11.44           4.95           5.73           0.76           1.79           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.012          0.025          0.008          0.006          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.072          0.074          0.022          0.011          0.004          0.001         22.620         13.000          9.620       1800.000        1094.25          4.000          15.06          17.32          -0.00                 2.19                 4.35                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     26/05/1996       bambaroo        1995-96          1.000           1996            147            326          alive              0          0.000            0.0         18.870          0.000         94.003        3073.77        1286.98          0.137         13.940          0.419        4369.80        3883.71         509.88         300.06         488.27          5.789          1.000          1.000          13.21           11.43           4.96           5.72           0.75           1.79           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.005          0.018          0.007          0.006          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.053          0.078          0.022          0.011          0.004          0.001         22.719         13.000          9.719       1800.000        1093.83          4.000          11.85          13.63           0.00                 2.19                 4.35                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     27/05/1996       bambaroo        1995-96          1.000           1996            148            327          alive              0          0.000            0.0          0.000          0.000         94.573        3092.05        1296.87          0.137         13.967          0.419        4388.63        3903.37         510.75         300.57         487.44          5.800          1.000          1.000          13.20           11.42           4.97           5.70           0.75           1.79           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.018          0.007          0.005          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.059          0.077          0.021          0.011          0.004          0.001         22.807         13.000          9.807       1800.000        1095.20          4.000          23.69          27.24           0.00                 2.19                 4.35                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     28/05/1996       bambaroo        1995-96          1.000           1996            149            328          alive              0          0.000            0.0          0.000          0.000         95.117        3109.61        1306.33          0.137         13.993          0.420        4406.35        3921.78         511.29         300.89         486.76          5.810          1.000          1.000          13.19           11.42           4.99           5.69           0.74           1.79           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.011          0.022          0.007          0.005          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.069          0.073          0.020          0.011          0.004          0.001         22.897         13.000          9.897       1800.000        1096.40          4.000          22.58          25.97           0.00                 2.19                 4.34                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     29/05/1996       bambaroo        1995-96          1.000           1996            150            329          alive              0          0.000            0.0         18.870          0.000         95.662        3127.22        1315.83          0.138         14.019          0.421        4424.10        3940.10         511.73         301.15         486.19          5.819          1.000          1.000          13.18           11.41           5.00           5.67           0.74           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.006          0.016          0.006          0.005          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.060          0.079          0.022          0.011          0.004          0.001         22.989         13.000          9.989       1800.000        1097.59          4.000          22.59          25.98           0.00                 2.19                 4.34                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     30/05/1996       bambaroo        1995-96          1.000           1996            151            330          alive              0          0.000            0.0          0.000          0.000         95.971        3137.70        1321.09          0.138         14.032          0.421        4431.76        3948.51         510.43         300.38         485.45          5.808          1.000          1.000          13.18           11.40           5.01           5.66           0.73           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.011          0.019          0.006          0.004          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.063          0.077          0.022          0.010          0.004          0.001         23.079         13.000         10.079       1800.000        1097.27          4.000          12.50          14.38           0.00                 2.19                 4.33                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     31/05/1996       bambaroo        1995-96          1.000           1996            152            331          alive              0          0.000            0.0         18.870          0.000         96.271        3148.06        1326.14          0.138         14.043          0.421        4438.94        3955.88         508.55         299.27         485.26          5.791          1.000          1.000          13.16           11.39           5.02           5.64           0.73           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.005          0.015          0.005          0.003          0.003          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.057          0.081          0.024          0.011          0.004          0.001         23.165         13.000         10.165       1800.000        1096.88          4.000          12.01          13.82           0.00                 2.20                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     01/06/1996       bambaroo        1995-96          1.000           1996            153            332          alive              0          0.000            0.0          0.000          0.000         96.803        3165.43        1335.32          0.138         14.067          0.422        4456.04        3973.02         508.40         299.19         485.21          5.793          1.000          1.000          13.15           11.39           5.03           5.63           0.73           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.010          0.017          0.005          0.003          0.002          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.061          0.080          0.024          0.012          0.004          0.001         22.261         13.000          9.261       1800.000        1097.98          4.000          21.93          25.22           0.00                 2.19                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     02/06/1996       bambaroo        1995-96          1.000           1996            154            333          alive              0          0.000            0.0          0.000          0.000         97.177        3178.05        1341.70          0.138         14.082          0.422        4466.42        3983.54         507.08         298.41         485.08          5.782          1.000          1.000          13.15           11.38           5.05           5.61           0.72           1.78           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.012          0.022          0.006          0.003          0.002          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.068          0.075          0.023          0.012          0.004          0.001         22.355         13.000          9.355       1800.000        1098.06          4.000          15.21          17.49           0.00                 2.19                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     03/06/1996       bambaroo        1995-96          1.000           1996            155            334          alive              0          0.000            0.0          0.000          0.000         97.541        3190.38        1347.85          0.138         14.097          0.422        4476.31        3993.45         505.56         297.51         485.05          5.769          1.000          1.000          13.14           11.37           5.06           5.59           0.72           1.78           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.012          0.023          0.007          0.003          0.002          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.072          0.072          0.021          0.011          0.004          0.001         22.452         13.000          9.452       1800.000        1098.07          4.000          14.72          16.93           0.00                 2.20                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     04/06/1996       bambaroo        1995-96          1.000           1996            156            335          alive              0          0.000            0.0          0.000          0.000         98.128        3209.43        1357.99          0.138         14.122          0.423        4495.79        4012.92         505.83         297.67         485.06          5.777          1.000          1.000          13.13           11.36           5.08           5.58           0.71           1.78           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.013          0.024          0.007          0.004          0.002          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.076          0.071          0.021          0.011          0.004          0.001         22.549         13.000          9.549       1800.000        1099.52          4.000          24.30          27.95           0.00                 2.20                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     05/06/1996       bambaroo        1995-96          1.000           1996            157            336          alive              0          0.000            0.0          0.000          0.000         98.592        3224.67        1365.94          0.139         14.141          0.424        4509.99        4027.39         505.34         297.38         484.80          5.775          1.000          1.000          13.12           11.36           5.09           5.56           0.71           1.78           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.014          0.025          0.007          0.004          0.002          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.077          0.071          0.020          0.010          0.004          0.001         22.640         13.000          9.640       1800.000        1100.18          4.000          19.03          21.89           0.00                 2.20                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     06/06/1996       bambaroo        1995-96          1.000           1996            158            337          alive              0          0.000            0.0         18.870          0.000         99.054        3239.75        1373.90          0.139         14.160          0.424        4524.20        4042.25         505.19         297.30         484.15          5.777          1.000          1.000          13.11           11.35           5.10           5.54           0.70           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.005          0.017          0.006          0.004          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.059          0.076          0.022          0.010          0.004          0.001         22.724         13.000          9.724       1800.000        1100.83          4.000          19.03          21.89           0.00                 2.20                 4.32                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     07/06/1996       bambaroo        1995-96          1.000           1996            159            338          alive              0          0.000            0.0          0.000          0.000         99.509        3254.72        1381.73          0.139         14.179          0.425        4538.10        4056.53         504.77         297.05         483.76          5.776          1.000          1.000          13.10           11.34           5.11           5.53           0.70           1.78           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.011          0.019          0.006          0.004          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.062          0.075          0.022          0.009          0.003          0.001         22.813         13.000          9.813       1800.000        1101.44          4.000          18.72          21.52           0.00                 2.20                 4.31                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     08/06/1996       bambaroo        1995-96          1.000           1996            160            339          alive              0          0.000            0.0          0.000          7.000         99.755        3263.38        1385.81          0.139         14.187          0.425        4543.04        4061.94         502.71         295.84         483.30          5.757          1.000          1.000          13.09           11.33           5.12           5.51           0.69           1.77           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.005          0.015          0.006          0.003          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.057          0.079          0.022          0.009          0.003          0.001         22.900         13.000          9.900       1800.000        1100.70          4.000           9.76          11.22           0.00                 2.20                 4.31                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     09/06/1996       bambaroo        1995-96          1.000           1996            161            340          alive              0          0.000            0.0          0.000          0.000        100.053        3273.66        1390.81          0.139         14.198          0.425        4550.21        4069.44         500.96         294.81         482.98          5.740          1.000          1.000          13.08           11.32           5.14           5.50           0.69           1.77           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.017          0.006          0.003          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.058          0.077          0.021          0.009          0.003          0.001         22.990         13.000          9.990       1800.000        1100.30          4.000          11.99          13.78           0.00                 2.20                 4.30                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     10/06/1996       bambaroo        1995-96          1.000           1996            162            341          alive              0          0.000            0.0          0.000         13.000        100.306        3282.46        1394.98          0.139         14.206          0.425        4555.46        4075.34         499.14         293.74         482.33          5.724          1.000          1.000          13.07           11.31           5.15           5.48           0.68           1.77           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.004          0.014          0.005          0.002          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.053          0.080          0.022          0.010          0.003          0.001         23.072         13.000         10.072       1800.000        1099.60          4.000          10.06          11.57           0.00                 2.20                 4.30                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     11/06/1996       bambaroo        1995-96          1.000           1996            163            342          alive              0          0.000            0.0          0.000          0.000        100.891        3301.09        1405.08          0.139         14.230          0.426        4575.07        4096.08         500.47         294.52         481.19          5.734          1.000          1.000          13.06           11.31           5.16           5.47           0.68           1.77           0.00           0.01           0.00          0.327            0.0            0.0            0.0            0.0            0.0            0.0            0.0          0.009          0.017          0.005          0.002          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.057          0.078          0.022          0.010          0.003          0.001         23.151         13.000         10.151       1800.000        1101.07          4.000          24.41          28.07           0.00                 2.20                 4.30                0.51
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     12/06/1996       bambaroo        1995-96          1.000           1996            164            343          alive              0          0.000            0.0          0.000          0.000        101.503        3320.52        1415.73          0.139         14.256          0.426        4595.82        4118.03         502.05         295.45         480.00          5.742          1.000          1.000          13.05           11.30           5.17           5.46           0.68           1.76           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.009          0.019          0.006          0.002          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.064          0.074          0.021          0.010          0.003          0.001         23.225         13.000         10.225       1800.000        1102.70          4.000          25.54          29.37           0.05                 2.20                 4.29                0.50
 "9a Bambaroo 1995_96 Q124 P Fully Irrigated"        paddock     13/06/1996       bambaroo        1995-96          1.000           1996            165            344          alive              0          0.000            0.0          0.000          0.000        101.899        3333.46        1422.54          0.140         14.271          0.427        4607.33        4130.68         501.88         295.35         478.86          5.744          1.000          1.000          13.04           11.30           5.18           5.44           0.67           1.76           0.00           0.01           0.00          0.327            0.0            0.1            0.0            0.0            0.0            0.0            0.0          0.010          0.020          0.006          0.003          0.001          0.001            0.1            0.2            0.1            0.0            0.0            0.0          0.068          0.072          0.020          0.010          0.003          0.001         23.300         13.000         10.300       1800.000        1102.93          4.000          16.29          18.73           0.00                 2.20                 4.28                0.50
