FileName,ExperimentName,SimulationName,ExperimentDesign,Latitude,Longitude
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVOuyenDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVOuyenDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVOuyenDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVPeakeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVPeakeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVPeakeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVPeakeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVRevenueDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVRevenueDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVRevenueDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVRevenueDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVRosellaDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVRosellaDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVRosellaDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVRosellaDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVScepterDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVScepterDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVScepterDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVScepterDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVScoutDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVScoutDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVScoutDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVScoutDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVScytheDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVScytheDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVScytheDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVScytheDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSpitfireDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSpitfireDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSpitfireDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSpitfireDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVStrzeleckiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVStrzeleckiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVStrzeleckiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVStrzeleckiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSunbeeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSunbeeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSunbeeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSunbeeDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSunbriDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSunbriDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSunbriDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSunbriDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSunlambDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSunlambDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSunlambDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSunlambDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSunstateDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSunstateDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSunstateDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSunstateDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVSuntopDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVSuntopDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVSuntopDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVSuntopDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVTrojanDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVTrojanDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVTrojanDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVTrojanDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVIllaboDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVIllaboDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVIllaboDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVIllaboDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVWedgetailDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVWedgetailDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVWedgetailDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVWedgetailDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVWhistlerDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVWhistlerDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVWhistlerDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVWhistlerDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVWillsDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVWillsDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVWillsDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVWillsDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVWyalkatchemDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVWyalkatchemDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVWyalkatchemDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVWyalkatchemDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVYitpiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVYitpiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVYitpiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVYitpiDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLNCVYoungDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatLVCVYoungDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSNCVYoungDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, LaTrobeCE, LaTrobeCETreatSVCVYoungDurat9, Treat x CV x Durat (276), -34.3567, 146.9032
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvWinterDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvSpringDurat0, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvWinterDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvSpringDurat1, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvWinterDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvSpringDurat2, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvWinterDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvSpringDurat3, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvWinterDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC8hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat5oC16hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC8hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat8oC16hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC8hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat11oC16hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat25oC8hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
\Tests\Validation\Wheat\Wheat.apsimx, PalmerstonNorthCE, PalmerstonNorthCETreat1oC0hCvSpringDurat4, Treat x Cv x Durat (208), NaN, NaN
