RunDescr,StepDate,Manager_dead_litter,Manager_green_dm,Manager_soil_water,Manager_total_n,Manager_total_nh4,Manager_total_no3,Manager_total_sw_uptake,farm_pasture01_surfaceom_model_surfaceom_cover,farm_pasture01_surfaceom_model_surfaceom_wt,farm_pasture01_Sub_Clover_cover_green,farm_pasture01_Sub_Clover_cover_tot,farm_pasture01_Sub_Clover_residue_cover,farm_pasture01_Sub_Clover_dead_dm,farm_pasture01_Sub_Clover_litter_dm,farm_pasture01_Sub_Clover_green_dm,farm_pasture01_Sub_Clover_avail_dm,farm_pasture01_Sub_Clover_avail_green,farm_pasture01_Sub_Clover_root_dm,farm_pasture01_Sub_Clover_seed_dm,farm_pasture01_Sub_Clover_sw_uptake_1_,farm_pasture01_Sub_Clover_sw_uptake_2_,farm_pasture01_Sub_Clover_sw_uptake_3_,farm_pasture01_Sub_Clover_sw_uptake_4_,farm_pasture01_Sub_Clover_sw_uptake_5_,farm_pasture01_Sub_Clover_sw_uptake_6_,farm_pasture01_Sub_Clover_sw_uptake_7_,farm_pasture01_Sub_Clover_sw_uptake_8_,farm_pasture01_Sub_Clover_sw_uptake_9_,farm_pasture01_Sub_Clover_glf_gai,farm_pasture01_Sub_Clover_glf_vpd,farm_pasture01_Sub_Clover_glf_sm,farm_pasture01_Sub_Clover_glf_tmp,farm_pasture01_Sub_Clover_glf_wl,farm_pasture01_Sub_Clover_glf_nitr,farm_pasture01_Sub_Clover_uptake_nh4_1_,farm_pasture01_Sub_Clover_uptake_nh4_2_,farm_pasture01_Sub_Clover_uptake_nh4_3_,farm_pasture01_Sub_Clover_uptake_nh4_4_,farm_pasture01_Sub_Clover_uptake_nh4_5_,farm_pasture01_Sub_Clover_uptake_nh4_6_,farm_pasture01_Sub_Clover_uptake_nh4_7_,farm_pasture01_Sub_Clover_uptake_nh4_8_,farm_pasture01_Sub_Clover_uptake_nh4_9_,farm_pasture01_Sub_Clover_lai,farm_pasture01_ryegrass_residue_cover,farm_pasture01_ryegrass_dead_dm,farm_pasture01_ryegrass_litter_dm,farm_pasture01_ryegrass_green_dm,farm_pasture01_ryegrass_avail_dm,farm_pasture01_ryegrass_avail_green,farm_pasture01_ryegrass_root_dm,farm_pasture01_ryegrass_sw_uptake_1_,farm_pasture01_ryegrass_sw_uptake_2_,farm_pasture01_ryegrass_sw_uptake_3_,farm_pasture01_ryegrass_sw_uptake_4_,farm_pasture01_ryegrass_sw_uptake_5_,farm_pasture01_ryegrass_sw_uptake_6_,farm_pasture01_ryegrass_sw_uptake_7_,farm_pasture01_ryegrass_sw_uptake_8_,farm_pasture01_ryegrass_sw_uptake_9_,farm_pasture01_ryegrass_uptake_nh4_1_,farm_pasture01_ryegrass_uptake_nh4_2_,farm_pasture01_ryegrass_uptake_nh4_3_,farm_pasture01_ryegrass_uptake_nh4_4_,farm_pasture01_ryegrass_uptake_nh4_5_,farm_pasture01_ryegrass_uptake_nh4_6_,farm_pasture01_ryegrass_uptake_nh4_7_,farm_pasture01_ryegrass_uptake_nh4_8_,farm_pasture01_ryegrass_uptake_nh4_9_,farm_pasture01_ryegrass_lai
Pasture_clover_rye:Pasture_clover_rye,1999-11-02,2074.73,8270.35,470.097,8.19721,0.555561,7.64165,0.475575,0.204946,458.69,0.654316,0.740781,0.250128,320.377,0.515631,988.132,1261.23,940.34,198.825,136.165,0.292765,0.0800485,0.0558396,0.0469215,0.0,0.0,0.0,0.0,0.0,0.139009,0.706194,1.0,0.933449,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16054,0.803948,1787.41,2.93676,7301.12,8738.34,6948.0,1110.02,0.524472,0.293591,0.204802,0.167553,0.135888,0.0,0.0,0.0,0.0,0.487887,0.0293952,0.00691952,0.00213466,0.000362997,0.0,0.0,0.0,0.0,9.49284
Pasture_clover_rye:Pasture_clover_rye,1999-11-03,2107.78,8289.26,467.743,8.2009,0.554546,7.64636,0.345889,0.197299,439.546,0.653699,0.741849,0.254548,326.964,0.521554,986.52,1266.4,938.916,198.288,135.773,0.208796,0.060046,0.0413803,0.0356672,0.0,0.0,0.0,0.0,0.0,0.139471,0.579866,1.0,0.949003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15995,0.813552,1840.37,2.98737,7271.52,8763.99,6920.63,1107.99,0.482798,0.270141,0.19584,0.162183,0.134908,0.0,0.0,0.0,0.0,0.527935,0.0295405,0.006721,0.00204012,0.000360468,0.0,0.0,0.0,0.0,9.45065
Pasture_clover_rye:Pasture_clover_rye,1999-11-04,2167.34,8258.04,469.218,8.17763,0.534649,7.64298,0.212557,0.204182,456.769,0.651919,0.74245,0.260086,327.934,6.21001,979.227,1265.94,931.796,197.675,133.522,0.125226,0.036955,0.026638,0.023738,0.0,0.0,0.0,0.0,0.0,0.13984,1.0,1.0,0.957603,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1572,0.82573,1861.41,35.9031,7228.92,8776.08,6878.76,1100.4,0.443441,0.250722,0.185917,0.155307,0.133939,0.0,0.0,0.0,0.0,0.546499,0.0281021,0.00649723,0.00195086,0.000357488,0.0,0.0,0.0,0.0,9.4077
Pasture_clover_rye:Pasture_clover_rye,1999-11-05,2189.35,8208.14,490.036,8.13789,0.504184,7.63371,0.223749,0.246316,565.564,0.650146,0.742006,0.262567,315.394,19.6306,971.988,1259.65,924.621,197.062,131.347,0.146126,0.0320842,0.0238875,0.0216513,0.0,0.0,0.0,0.0,0.0,0.139843,1.0,1.0,0.959639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15447,0.834348,1803.68,114.346,7186.02,8753.85,6835.83,1092.59,0.539311,0.23193,0.175283,0.14827,0.132982,0.0,0.0,0.0,0.0,0.495489,0.0557794,0.00632352,0.00186355,0.000353803,0.0,0.0,0.0,0.0,9.36494
Pasture_clover_rye:Pasture_clover_rye,1999-11-06,2119.07,8158.0,488.364,7.93854,0.346739,7.5918,0.346831,0.241837,553.715,0.649212,0.736365,0.248449,319.694,2.64235,967.315,1242.22,919.886,196.481,130.07,0.216385,0.0870547,0.0228224,0.0205688,0.0,0.0,0.0,0.0,0.0,0.139851,1.0,1.0,0.959938,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1533,0.81067,1843.97,15.4409,7160.3,8668.63,6809.22,1087.71,1.2383,0.521968,0.141844,0.118857,0.110838,0.0,0.0,0.0,0.0,0.663908,0.0625777,0.0062426,0.00176535,0.000334925,0.0,0.0,0.0,0.0,9.33904
Pasture_clover_rye:Pasture_clover_rye,1999-11-07,2163.67,8127.61,485.86,7.89121,0.318422,7.57279,0.470011,0.242016,554.185,0.65067,0.737738,0.249242,321.63,2.30326,974.414,1250.39,926.458,196.02,131.912,0.24421,0.167564,0.0311379,0.0270995,0.0,0.0,0.0,0.0,0.0,0.139884,1.0,1.0,0.952728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15636,0.813264,1865.02,13.5744,7216.95,8740.36,6861.76,1092.58,1.21504,0.788788,0.168009,0.136141,0.131313,0.0,0.0,0.0,0.0,0.572947,0.0578555,0.006118,0.00170539,0.000347033,0.0,0.0,0.0,0.0,9.36728
Pasture_clover_rye:Pasture_clover_rye,1999-11-08,2186.65,8191.36,482.406,7.85585,0.296485,7.55937,0.458894,0.239087,546.471,0.652999,0.739549,0.249422,324.435,0.521518,989.633,1266.26,941.307,195.657,136.149,0.214849,0.185638,0.0318774,0.0265294,0.0,0.0,0.0,0.0,0.0,0.139907,1.0,1.0,0.9443,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16098,0.814198,1889.39,3.08926,7310.51,8846.0,6953.52,1104.66,1.04163,0.840592,0.16699,0.129615,0.130387,0.0,0.0,0.0,0.0,0.517158,0.0509404,0.00581761,0.00162318,0.000343087,0.0,0.0,0.0,0.0,9.4046
Pasture_clover_rye:Pasture_clover_rye,1999-11-09,2213.83,8300.14,479.407,7.82543,0.275642,7.54979,0.381035,0.237018,541.043,0.654882,0.741721,0.251622,327.137,0.942904,1001.99,1281.78,953.701,195.273,139.421,0.167837,0.16134,0.0287721,0.0230862,0.0,0.0,0.0,0.0,0.0,0.140086,0.932642,1.0,0.937267,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16477,0.818986,1913.86,5.61011,7393.82,8956.96,7037.5,1116.97,0.914803,0.806296,0.165346,0.123523,0.129472,0.0,0.0,0.0,0.0,0.47817,0.0464102,0.00549407,0.00154709,0.000339922,0.0,0.0,0.0,0.0,9.43699
Pasture_clover_rye:Pasture_clover_rye,1999-11-10,2241.0,8395.81,476.649,7.81127,0.267944,7.54332,0.459837,0.234868,535.413,0.656465,0.743559,0.253524,330.017,0.950868,1010.64,1293.46,962.491,194.854,141.428,0.211322,0.182556,0.0374925,0.0284664,0.0,0.0,0.0,0.0,0.0,0.140194,1.0,1.0,0.927041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16801,0.82315,1939.8,5.68356,7461.91,9051.88,7106.4,1127.12,0.845686,0.714867,0.159071,0.116716,0.128567,0.0,0.0,0.0,0.0,0.433537,0.0424661,0.00515389,0.001474,0.000336131,0.0,0.0,0.0,0.0,9.46966
Pasture_clover_rye:Pasture_clover_rye,1999-11-11,2269.81,8472.55,473.947,7.79801,0.260057,7.53796,0.461386,0.231309,526.132,0.657979,0.745581,0.256132,334.014,0.959356,1019.53,1306.37,971.394,194.458,143.856,0.215577,0.174135,0.0411559,0.0305184,0.0,0.0,0.0,0.0,0.0,0.140201,0.993583,1.0,0.923424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17119,0.828613,1974.74,5.76143,7491.25,9118.08,7137.58,1132.54,0.790653,0.638661,0.150944,0.108979,0.127674,0.0,0.0,0.0,0.0,0.41336,0.0408369,0.00482531,0.00140319,0.000331737,0.0,0.0,0.0,0.0,9.47276
Pasture_clover_rye:Pasture_clover_rye,1999-11-12,2308.75,8510.78,471.015,7.81489,0.276414,7.53847,0.424635,0.226321,513.197,0.658119,0.746645,0.258938,338.903,0.541932,1022.6,1313.98,974.538,193.989,144.431,0.199872,0.156205,0.0395144,0.0290438,0.0,0.0,0.0,0.0,0.0,0.140618,0.578084,1.0,0.934433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17184,0.834248,2016.09,3.27382,7491.15,9158.44,7139.07,1132.77,0.733065,0.572908,0.144928,0.103714,0.126791,0.0,0.0,0.0,0.0,0.467637,0.0459218,0.00467053,0.0013389,0.000328327,0.0,0.0,0.0,0.0,9.45209
Pasture_clover_rye:Pasture_clover_rye,1999-11-13,2355.0,8513.75,468.453,7.81749,0.279945,7.53755,0.315698,0.220972,499.417,0.658617,0.748222,0.262476,344.335,0.550033,1026.54,1323.2,978.313,193.538,145.49,0.145367,0.119195,0.0292128,0.0219232,0.0,0.0,0.0,0.0,0.0,0.140936,0.758767,0.999999,0.938158,0.999999,0.999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17318,0.841001,2061.94,3.344,7505.71,9218.36,7153.07,1135.37,0.663511,0.516119,0.142482,0.101226,0.125918,0.0,0.0,0.0,0.0,0.511764,0.0472996,0.00454169,0.00127518,0.000324748,0.0,0.0,0.0,0.0,9.44295
Pasture_clover_rye:Pasture_clover_rye,1999-11-14,2406.28,8532.25,466.379,7.84488,0.306288,7.5386,0.451326,0.217831,491.368,0.658919,0.749345,0.265116,348.375,0.559033,1027.13,1327.91,978.974,193.031,144.937,0.261778,0.127144,0.0360308,0.0263728,0.0,0.0,0.0,0.0,0.0,0.141198,1.0,0.999998,0.933057,1.0,1.0,0.0785849,0.00349087,0.000171976,2.61831e-05,0.0,0.0,0.0,0.0,0.0,1.17407,0.845924,2096.71,3.42178,7489.87,9238.86,7138.73,1130.8,0.468978,0.466326,0.13215,0.0941753,0.125056,0.0,0.0,0.0,0.0,0.408393,0.0430211,0.00441871,0.00122002,0.000321416,0.0,0.0,0.0,0.0,9.42419
Pasture_clover_rye:Pasture_clover_rye,1999-11-15,2445.08,8516.99,464.677,8.00343,0.443415,7.56001,0.391599,0.217442,490.375,0.660307,0.751412,0.268198,351.711,1.66933,1035.87,1340.6,987.221,192.642,147.316,0.217341,0.114912,0.0342212,0.0251253,0.0,0.0,0.0,0.0,0.0,0.14155,0.926851,1.0,0.928426,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.177,0.85162,2128.0,10.2703,7501.02,9287.01,7148.74,1132.66,0.389374,0.421458,0.125513,0.0897208,0.124205,0.0,0.0,0.0,0.0,0.389416,0.037182,0.00422669,0.00116173,0.00031694,0.0,0.0,0.0,0.0,9.41497
Pasture_clover_rye:Pasture_clover_rye,1999-11-16,2479.71,8536.89,462.591,7.7845,0.256694,7.52781,0.365228,0.215814,486.218,0.662045,0.752984,0.269086,354.671,0.571154,1047.25,1353.43,998.183,192.276,150.04,0.204858,0.103993,0.0324311,0.0239459,0.0,0.0,0.0,0.0,0.0,0.142117,0.936341,1.0,0.919505,1.0,1.0,0.237556,0.00671071,0.000425132,6.32379e-05,0.0,0.0,0.0,0.0,0.0,1.18047,0.853417,2154.18,3.53195,7529.24,9334.17,7176.45,1134.96,0.367012,0.381413,0.118948,0.0855091,0.123363,0.0,0.0,0.0,0.0,0.462149,0.0352417,0.00407969,0.00111033,0.000313855,0.0,0.0,0.0,0.0,9.41829
Pasture_clover_rye:Pasture_clover_rye,1999-11-17,2508.85,8576.49,460.658,7.90284,0.366514,7.53633,0.330058,0.214189,482.079,0.663128,0.754464,0.271129,357.815,0.576039,1054.49,1363.7,1005.31,191.865,153.833,0.182365,0.094183,0.0306795,0.0228305,0.0,0.0,0.0,0.0,0.0,0.142622,1.0,0.737954,0.910613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18274,0.857007,2181.89,3.57587,7521.9,9356.55,7171.08,1136.05,0.326688,0.345433,0.112523,0.0815262,0.122532,0.0,0.0,0.0,0.0,0.308607,0.0240628,0.00371847,0.0010541,0.000309212,0.0,0.0,0.0,0.0,9.40118
Pasture_clover_rye:Pasture_clover_rye,1999-11-18,2539.71,8576.39,458.804,7.6921,0.184912,7.50719,0.297599,0.210682,473.172,0.662683,0.755258,0.274445,363.045,0.581228,1054.29,1368.75,1005.12,191.375,155.826,0.161508,0.0853357,0.0289791,0.0217756,0.0,0.0,0.0,0.0,0.0,0.143219,0.712673,0.588986,0.925278,1.0,1.0,0.196576,0.00551783,0.000466738,7.19257e-05,0.0,0.0,0.0,0.0,0.0,1.18228,0.862586,2226.58,3.62235,7495.14,9375.77,7145.57,1136.75,0.289326,0.312984,0.106286,0.0777592,0.121711,0.0,0.0,0.0,0.0,0.336051,0.0255449,0.00354374,0.00100711,0.000305255,0.0,0.0,0.0,0.0,9.36481
Pasture_clover_rye:Pasture_clover_rye,1999-11-19,2589.62,8549.44,456.773,7.8327,0.306763,7.52593,0.266337,0.20363,455.383,0.661202,0.755965,0.279703,371.501,0.589879,1048.74,1371.76,999.674,190.841,157.104,0.140889,0.0773319,0.0273386,0.0207778,0.0,0.0,0.0,0.0,0.0,0.143589,0.816119,0.525757,0.950767,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18011,0.870974,2297.6,3.69773,7425.71,9379.58,7078.28,1134.93,0.252388,0.283629,0.100269,0.0741962,0.120899,0.0,0.0,0.0,0.0,0.24084,0.0251158,0.00346051,0.000968856,0.000304217,0.0,0.0,0.0,0.0,9.2941
Pasture_clover_rye:Pasture_clover_rye,1999-11-20,2669.1,8474.45,459.956,8.08527,0.503228,7.58204,0.230601,0.216122,487.005,0.659216,0.757223,0.287592,372.18,9.96106,1040.34,1373.37,991.234,190.27,157.96,0.115041,0.0700182,0.0257325,0.0198099,0.0,0.0,0.0,0.0,0.0,0.144126,0.569896,1.0,0.970015,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17711,0.883687,2322.54,62.9755,7356.81,9395.08,7009.56,1117.51,0.206419,0.257007,0.094505,0.070837,0.120098,0.0,0.0,0.0,0.0,0.473106,0.0320649,0.00363787,0.000942867,0.00030603,0.0,0.0,0.0,0.0,9.22175
Pasture_clover_rye:Pasture_clover_rye,1999-11-21,2694.72,8397.15,477.091,8.21199,0.586429,7.62556,0.305996,0.2641,613.323,0.657965,0.756186,0.287166,359.157,21.0135,1034.09,1365.0,984.828,189.694,156.045,0.199192,0.0636063,0.0242573,0.0189409,0.0,0.0,0.0,0.0,0.0,0.14452,1.0,1.0,0.970722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17532,0.886068,2255.23,133.805,7293.79,9335.39,6946.35,1103.45,0.356853,0.233288,0.0889684,0.0676365,0.119305,0.0,0.0,0.0,0.0,0.561471,0.0576923,0.00373591,0.000905916,0.000305287,0.0,0.0,0.0,0.0,9.16127
Pasture_clover_rye:Pasture_clover_rye,1999-11-22,2614.39,8327.88,476.335,8.24859,0.603151,7.64544,0.440808,0.265352,616.727,0.658655,0.751763,0.272768,361.698,4.41119,1036.42,1352.75,986.641,189.224,156.758,0.332908,0.0803254,0.0152415,0.0123327,0.0,0.0,0.0,0.0,0.0,0.145003,1.0,1.0,0.969401,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17705,0.866833,2285.14,28.1404,7301.46,9264.04,6950.76,1103.81,0.922669,0.444326,0.0883145,0.0664714,0.118523,0.0,0.0,0.0,0.0,0.645532,0.0766675,0.00381116,0.000872325,0.000305472,0.0,0.0,0.0,0.0,9.1588
Pasture_clover_rye:Pasture_clover_rye,1999-11-23,2646.84,8337.88,474.284,8.23802,0.596808,7.64121,0.395037,0.261099,605.183,0.660133,0.752945,0.273082,366.15,1.94838,1044.21,1362.21,994.116,188.824,159.128,0.272702,0.0971063,0.0140723,0.0111566,0.0,0.0,0.0,0.0,0.0,0.145234,1.0,1.0,0.968628,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1802,0.867859,2326.25,12.4971,7325.58,9312.89,6974.15,1106.57,0.82573,0.557261,0.0864572,0.0637302,0.11775,0.0,0.0,0.0,0.0,0.654371,0.0740852,0.00384448,0.000845025,0.000307101,0.0,0.0,0.0,0.0,9.16076
Pasture_clover_rye:Pasture_clover_rye,1999-11-24,2692.4,8369.79,471.619,8.22473,0.597954,7.62678,0.571013,0.25536,589.708,0.661736,0.754701,0.27483,370.984,0.592475,1052.83,1374.1,1002.52,188.428,161.404,0.379511,0.153741,0.0216396,0.0161211,0.0,0.0,0.0,0.0,0.0,0.145666,1.0,1.0,0.966191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18351,0.870738,2368.09,3.82085,7337.76,9359.0,6987.08,1106.93,0.690985,0.569716,0.0828364,0.0598985,0.116986,0.0,0.0,0.0,0.0,0.57627,0.0627707,0.00373706,0.000814678,0.000306422,0.0,0.0,0.0,0.0,9.15594
Pasture_clover_rye:Pasture_clover_rye,1999-11-25,2739.08,8390.59,469.016,8.15082,0.548299,7.60252,0.479722,0.244885,561.771,0.661769,0.756298,0.279481,378.612,0.600459,1053.74,1382.72,1003.51,187.957,161.975,0.317289,0.13025,0.0183938,0.0137884,0.0,0.0,0.0,0.0,0.0,0.146257,0.748262,1.0,0.973613,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18407,0.877758,2432.92,3.89089,7304.62,9393.2,6956.39,1104.92,0.647873,0.51696,0.0823907,0.0582273,0.116231,0.0,0.0,0.0,0.0,0.543288,0.0553694,0.00353974,0.00077948,0.000304097,0.0,0.0,0.0,0.0,9.11515
Pasture_clover_rye:Pasture_clover_rye,1999-11-26,2811.54,8358.36,466.501,8.53038,0.850617,7.67977,0.487256,0.239234,546.859,0.663804,0.758887,0.282822,384.089,0.613072,1066.69,1400.34,1015.64,187.63,165.9,0.323097,0.127749,0.0211593,0.0152519,0.0,0.0,0.0,0.0,0.0,0.146874,1.0,1.0,0.972263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18821,0.882616,2480.16,3.99974,7296.71,9431.67,6947.52,1108.75,0.578795,0.468541,0.0776054,0.0544634,0.115485,0.0,0.0,0.0,0.0,0.270553,0.0252993,0.00171909,0.000378856,0.000152351,0.0,0.0,0.0,0.0,9.09247
Pasture_clover_rye:Pasture_clover_rye,1999-11-27,2864.24,8363.4,464.04,9.3966,1.46653,7.93007,0.442964,0.23042,523.822,0.663211,0.760023,0.287458,391.828,0.622113,1065.22,1406.72,1014.27,187.124,165.627,0.292206,0.115768,0.0203826,0.0146074,0.0,0.0,0.0,0.0,0.0,0.147904,0.677417,0.798228,0.978221,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18762,0.889035,2546.04,4.07868,7248.94,9452.36,6902.24,1109.36,0.523457,0.424599,0.0747567,0.052162,0.114749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04033
Pasture_clover_rye:Pasture_clover_rye,1999-11-28,2937.87,8314.16,462.13,10.4164,2.04805,8.36835,0.399254,0.220964,499.395,0.661527,0.761051,0.29404,401.077,2.11384,1058.95,1411.19,1008.0,186.577,164.777,0.26076,0.104942,0.0195551,0.0139974,0.0,0.0,0.0,0.0,0.0,0.148502,0.694921,0.685853,0.985793,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18519,0.897735,2626.86,13.947,7167.25,9463.24,6822.43,1108.53,0.467124,0.384893,0.071722,0.0499837,0.114021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95886
Pasture_clover_rye:Pasture_clover_rye,1999-11-29,3027.94,8226.2,459.721,11.7218,2.68167,9.04014,0.366754,0.207565,465.289,0.659412,0.761465,0.299638,413.008,0.650078,1050.43,1413.01,999.356,185.999,163.618,0.239459,0.095175,0.0187001,0.0134198,0.0,0.0,0.0,0.0,0.0,0.1492,0.883859,0.54192,0.991427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18208,0.904558,2727.5,4.32254,7054.41,9443.21,6711.39,1104.64,0.428966,0.349071,0.0685859,0.0479213,0.113301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84859
Pasture_clover_rye:Pasture_clover_rye,1999-11-30,3140.51,8104.84,457.4,10.0648,1.51911,8.54569,0.323182,0.196102,436.567,0.656716,0.762193,0.307259,426.358,0.669789,1039.04,1414.79,987.762,185.385,162.005,0.206179,0.0862959,0.0178339,0.0128729,0.0,0.0,0.0,0.0,0.0,0.150201,0.968398,0.468582,0.995013,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17803,0.913146,2840.41,4.49102,6915.51,9419.11,6574.21,1098.81,0.369348,0.316506,0.0654092,0.0459682,0.112591,0.0,0.0,0.0,0.0,1.61621,0.180884,0.00589485,0.000750127,0.00032344,0.0,0.0,0.0,0.0,8.70383
Pasture_clover_rye:Pasture_clover_rye,1999-12-01,3266.77,7954.55,455.706,9.40323,1.16535,8.23788,0.281054,0.186288,412.298,0.651079,0.76122,0.315662,441.356,0.691834,1018.43,1409.26,967.216,184.124,161.964,0.173509,0.0782205,0.0169692,0.0123548,0.0,0.0,0.0,0.0,0.0,0.151528,1.0,0.372187,0.997285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16511,0.921823,2968.41,4.67959,6728.03,9362.79,6389.71,1088.47,0.310824,0.286888,0.0622376,0.0441179,0.111888,0.0,0.0,0.0,0.0,1.2226,0.0940996,0.00575519,0.000745642,0.000334176,0.0,0.0,0.0,0.0,8.49023
Pasture_clover_rye:Pasture_clover_rye,1999-12-02,3409.76,7746.46,468.194,8.2222,0.510611,7.71159,0.251889,0.239679,548.028,0.647286,0.763278,0.328856,436.781,22.589,1001.75,1409.39,950.024,183.43,162.535,0.153024,0.0708865,0.0161152,0.0118639,0.0,0.0,0.0,0.0,0.0,0.152874,0.706528,0.919476,0.998645,1.0,1.0,0.693806,0.0180617,0.00077924,5.2497e-05,0.0,0.0,0.0,0.0,0.0,1.1595,0.935511,2969.62,154.223,6571.39,9355.9,6232.06,1085.13,0.274126,0.259989,0.0591054,0.042365,0.111194,0.0,0.0,0.0,0.0,1.28693,0.095579,0.00575137,0.000743937,0.000346994,0.0,0.0,0.0,0.0,8.35474
Pasture_clover_rye:Pasture_clover_rye,1999-12-03,3406.4,7573.14,466.875,10.1638,1.95992,8.20384,0.513954,0.234536,534.547,0.646697,0.758087,0.315282,443.492,2.88254,997.107,1390.82,944.441,182.796,161.832,0.40065,0.0864877,0.0154177,0.0113989,0.0,0.0,0.0,0.0,0.0,0.153929,1.0,1.0,0.998408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15911,0.923428,3032.86,19.8047,6502.23,9211.45,6158.79,1061.17,0.717728,0.317209,0.0565473,0.0407045,0.110509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29802
Pasture_clover_rye:Pasture_clover_rye,1999-12-04,3476.35,7499.33,464.49,11.8946,2.95136,8.94327,0.487718,0.226457,513.548,0.64698,0.759283,0.318119,451.272,1.28705,1000.59,1399.78,947.222,182.275,163.74,0.372454,0.0895084,0.0147972,0.0109583,0.0,0.0,0.0,0.0,0.0,0.154737,0.693194,0.907813,0.998157,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16027,0.926156,3102.42,8.88838,6460.86,9227.56,6116.25,1063.27,0.667213,0.328288,0.0542715,0.0391313,0.109831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25315
Pasture_clover_rye:Pasture_clover_rye,1999-12-05,3553.69,7461.45,462.055,13.3859,3.55689,9.829,0.443583,0.22095,499.359,0.647072,0.760397,0.321099,457.56,0.730954,1003.34,1407.84,949.547,181.73,164.671,0.3366,0.0822711,0.0141706,0.0105408,0.0,0.0,0.0,0.0,0.0,0.155651,0.674402,0.72702,0.997676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16094,0.928899,3158.35,5.07289,6429.02,9247.79,6084.36,1064.29,0.602984,0.301744,0.0519732,0.0376404,0.109161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21721
Pasture_clover_rye:Pasture_clover_rye,1999-12-06,3615.91,7432.35,459.694,14.6734,3.88236,10.7911,0.398231,0.211719,475.802,0.645851,0.761315,0.326032,466.674,0.741285,998.956,1412.61,945.193,181.124,164.149,0.299251,0.075296,0.0135389,0.0101451,0.0,0.0,0.0,0.0,0.0,0.156341,0.591572,0.689193,0.997858,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15943,0.933226,3238.25,5.16411,6360.37,9261.48,6018.07,1063.54,0.536077,0.276162,0.0496565,0.0362273,0.108499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15431
