[weather.met.weather]
latitude = -37.65  (DECIMAL DEGREES)
longitude = 142.05  (DECIMAL DEGREES)
tav = 13.40 (oC) ! Annual average ambient temperature. Based on 1 Jan 1959 to 2023.
amp = 11.74 (oC) ! Annual amplitude in mean monthly temperature. Based on 1 Jan 1959 to 2023.
! Evap is from synthetic pan
year  day radn  maxt   mint  rain  vp    evap   code
1985 292   20.9  14.0   2.2   1.4   8.5    3.3 999999
1985 293   24.0  14.5   1.8   0.0   8.2    3.7 999999
1985 294   24.8  19.2   1.2   0.1   8.4    4.5 999999
1985 295   10.9  17.9  10.4   0.0   7.7    3.6 999999
1985 296    6.7  12.3   7.5  36.9  12.7    1.3 999999
1985 297    7.8  12.8   8.5  10.4  11.4    1.8 999999
1985 298   24.0  16.3   7.4   0.1  10.1    3.8 999999
1985 299   26.0  19.6   6.2   0.0  10.8    4.3 999999
1985 300   25.8  20.6   5.3   0.0  10.5    4.6 999999
1985 301   26.7  22.5   9.2   0.0  11.1    5.1 999999
1985 302   14.7  21.0  14.4   0.0  10.4    4.1 999999
1985 303   22.7  13.8   7.3   6.3   9.7    3.3 999999
1985 304   25.0  16.9   2.6   1.3   9.9    3.8 999999
1985 305   25.5  19.9   3.5   0.0  11.3    4.7 999999
1985 306   24.9  17.3   4.6   0.0  11.4    4.2 999999
1985 307   28.2  21.7   5.0   0.0  10.8    5.4 999999
1985 308    8.1  22.9   8.4   0.0  15.3    2.7 999999
1985 309    9.5  20.6  15.3   4.1  17.2    2.4 999999
1985 310    7.4  15.4  13.4  19.5  15.9    1.4 999999
1985 311    8.1  15.4  11.8   0.2  14.0    1.8 999999
1985 312   15.1  19.8  12.5   0.0  15.0    3.1 999999
1985 313   25.5  24.1  12.0   0.0  13.3    5.4 999999
1985 314   20.3  23.7  13.9   0.0  16.6    4.3 999999
1985 315   15.5  17.1  11.5   0.0  12.9    3.0 999999
1985 316   23.1  24.4  10.4   0.0  12.9    5.2 999999
1985 317   28.7  28.1  12.6   0.0  14.3    6.6 999999
1985 318   17.9  17.8  13.4   6.0  14.7    3.2 999999
1985 319   19.3  15.5   4.0   2.0  10.0    3.5 999999
1985 320   24.5  18.3   4.6   0.0  10.4    4.5 999999
1985 321   17.8  15.3   9.4   2.7  11.5    3.2 999999
1985 322   13.6  13.8   6.3   0.4   9.5    2.7 999999
1985 323   18.1  15.8   8.7   0.0  10.2    3.5 999999
1985 324   20.8  15.7   3.7   0.0  11.2    3.5 999999
1985 325   22.9  15.5   6.3   0.6   9.7    4.0 999999
1985 326   28.0  19.4   2.5   0.0   9.9    5.1 999999
1985 327   30.7  25.3   7.0   0.0  11.4    6.4 999999
1985 328   15.2  22.3  14.0   0.0  10.3    4.4 999999
1985 329   17.4  18.7  10.6   2.3  14.0    3.3 999999
1985 330   11.7  18.8  11.7   3.1  13.9    2.7 999999
1985 331   22.7  19.4  11.7   2.2  14.1    4.0 999999
1985 332   14.7  16.5  11.2   0.3  12.8    2.9 999999
1985 333   20.2  17.8   9.6   0.4  13.2    3.6 999999
1985 334   20.4  20.3   8.0   0.1   9.2    4.6 999999
1985 335   15.9  20.8  10.5   0.0  11.8    4.2 999999
1985 336   22.8  25.2  12.7   1.7  15.9    5.4 999999
1985 337   17.5  22.1  10.5   9.5  15.6    4.1 999999
1985 338   17.8  22.0  10.6   0.0  14.2    4.3 999999
1985 339   26.1  23.6   8.1   0.1  13.2    5.8 999999
1985 340   11.4  21.9  11.1   0.0  15.5    3.3 999999
1985 341   20.9  22.0  11.9  17.0  14.3    4.8 999999
1985 342   20.0  20.7  11.1  13.7  16.1    4.1 999999
1985 343   14.1  18.9  11.0   1.5  14.9    3.2 999999
1985 344    8.5  15.2  12.9  52.5  14.9    2.0 999999
1985 345   11.9  17.0  12.3   4.3  14.6    2.8 999999
1985 346   10.6  17.1  11.9   1.7  13.7    2.7 999999
1985 347   11.6  17.1   9.1   0.1  13.0    2.9 999999
1985 348   26.8  21.4   7.1   0.0  13.7    5.4 999999
1985 349   25.5  28.5  10.7   0.0  15.1    6.6 999999
1985 350   22.2  18.3   8.9   4.1  11.3    4.7 999999
1985 351   10.7  16.4  10.1   9.1  13.1    2.7 999999
1985 352   23.6  20.9  12.0   8.3  14.4    4.9 999999
1985 353   27.6  27.3   9.3   0.0  15.4    6.5 999999
1985 354   23.3  20.6   9.4   0.0  12.5    5.0 999999
1985 355   22.4  18.8  11.7   0.2  13.3    4.6 999999
1985 356   16.9  17.6  11.2   5.2  14.0    3.5 999999
1985 357   21.8  17.2   7.2   3.6  12.2    4.3 999999
1985 358   23.3  21.9   9.4   2.0  13.0    5.2 999999
1985 359   22.3  26.6  11.2   0.0   9.0    6.6 999999
1985 360   16.2  17.6   7.1   2.3  12.1    3.6 999999
1985 361   18.5  17.5   8.7   0.4  12.0    4.0 999999
1985 362   26.8  22.0   7.7   1.0  13.0    5.6 999999
1985 363   27.2  27.1   8.0   0.0  13.6    6.6 999999
1985 364   12.9  27.3  15.9   0.0   9.0    5.7 999999
1985 365   19.3  17.3   9.3   1.3  10.2    4.3 999999
1986   1   10.8  17.5  10.8   0.6  12.3    3.3 999999
1986   2   17.1  18.7  10.8   0.4  13.3    4.2 999999
1986   3   25.8  21.0   4.7   1.5  10.2    6.0 999999
1986   4   15.9  20.3   8.1   0.0  13.1    4.2 999999
1986   5   27.8  21.0   7.3   1.7  11.4    6.2 999999
1986   6   31.1  24.5   7.9   0.0  12.8    7.1 999999
1986   7   26.4  28.9   9.5   0.0  14.5    7.1 999999
1986   8   25.6  18.3  12.4   0.2  11.7    5.6 999999
1986   9   20.4  16.9   9.4   0.2   9.2    4.9 999999
1986  10   23.0  19.5  10.9   3.1  13.9    5.1 999999
1986  11   28.1  26.0   4.4   0.2  12.5    6.9 999999
1986  12   27.6  21.6  10.9   1.0  10.9    6.4 999999
1986  13   29.8  23.3   4.8   0.0  13.2    6.5 999999
1986  14   28.7  31.9   8.9   0.0  13.2    8.3 999999
1986  15   13.4  21.5  15.8   2.7  15.9    3.9 999999
1986  16   26.4  18.7   8.6  11.3  11.3    5.7 999999
1986  17   24.5  19.4   6.3   0.4  12.2    5.4 999999
1986  18   29.2  22.4   5.9   0.0  13.1    6.3 999999
1986  19   27.1  21.2   6.4   0.0  14.2    5.7 999999
1986  20   29.2  20.7   5.9   0.0  11.4    6.3 999999
1986  21   21.1  19.8   8.6   0.0  13.7    4.8 999999
1986  22   23.0  19.3  10.1   0.0  12.2    5.2 999999
1986  23   27.2  22.5   9.4   0.0  13.0    6.2 999999
1986  24   30.1  25.6   8.6   0.0  13.0    7.1 999999
1986  25   23.1  21.1  11.5   0.0  13.1    5.4 999999
1986  26   25.0  20.7   7.4   0.0  10.7    5.8 999999
1986  27   23.8  21.5  11.6   0.0  11.3    5.8 999999
1986  28   29.1  30.7   7.4   0.0  14.0    7.9 999999
1986  29   28.1  36.8  13.6   0.0  14.6    9.6 999999
1986  30   23.5  22.3  14.1   0.0  15.4    5.5 999999
1986  31   26.1  27.0   9.7   0.0  12.4    6.9 999999
1986  32   15.9  29.4   9.4   0.0  14.8    5.8 999999
1986  33   25.6  19.0   9.9   0.0   9.3    5.8 999999
1986  34   29.1  21.8   2.9   0.0   9.8    6.4 999999
1986  35   26.4  23.7   5.8   0.0  12.1    6.2 999999
1986  36   19.4  22.0   8.7   0.0  12.5    5.0 999999
1986  37   21.5  22.3   6.5   0.0  12.3    5.3 999999
1986  38   25.5  32.4   8.9   0.0  11.8    8.1 999999
1986  39   26.3  30.2  15.2   0.0  15.1    7.4 999999
1986  40   23.6  22.2   9.7   0.0  11.0    5.8 999999
1986  41   23.2  21.2   6.0   0.0  12.7    5.3 999999
1986  42   24.1  21.6   7.9   0.4  13.6    5.4 999999
1986  43   27.6  29.8   8.5   0.0  12.1    7.6 999999
1986  44   25.5  33.6  11.4   0.0  14.4    8.2 999999
1986  45   27.0  36.5  15.0   0.0  12.4    9.6 999999
1986  46   15.2  28.4  17.5   0.0  15.3    5.7 999999
1986  47   23.4  31.9  11.3   0.0  15.9    7.2 999999
1986  48    8.4  28.0  13.2   0.0  14.3    4.7 999999
1986  49   18.0  20.6   7.4   0.3  11.6    4.8 999999
1986  50   17.3  19.8  11.2   7.6  13.5    4.4 999999
1986  51   16.0  21.6  11.6   1.5  14.7    4.4 999999
1986  52   18.4  20.2  11.4   0.1  10.3    5.0 999999
1986  53   16.4  19.6   8.5   0.0  11.7    4.4 999999
1986  54   23.8  18.9   5.1   0.0   8.3    5.6 999999
1986  55   24.8  25.3   5.6   0.0  10.5    6.5 999999
1986  56   24.5  29.0   9.9   0.0  13.7    6.9 999999
1986  57   25.3  28.9   9.2   0.0  13.9    6.9 999999
1986  58   22.3  32.9  11.2   0.0  15.5    7.4 999999
1986  59   14.1  31.2  14.6   0.0  10.8    6.7 999999
1986  60   17.8  21.4  13.1   0.0  15.9    3.8 999999
1986  61   22.9  22.8   7.0   0.8  11.2    5.1 999999
1986  62   24.3  30.0   8.4   0.0  13.4    6.5 999999
1986  63   24.4  27.9   7.4   0.0  11.2    6.3 999999
1986  64   23.9  34.6  11.5   0.0  14.8    7.7 999999
1986  65   23.0  38.1  14.9   0.0  13.4    9.2 999999
1986  66   13.1  20.4  19.2   0.0  16.1    3.4 999999
1986  67   19.6  19.0   5.9   0.5  10.8    4.1 999999
1986  68   13.4  16.9   9.8   1.8  13.9    2.9 999999
1986  69   15.7  18.2   8.9   2.8  12.2    3.5 999999
1986  70   17.9  20.6  10.3   0.2  10.5    4.4 999999
1986  71   18.7  25.6   5.5   0.0  11.0    5.2 999999
1986  72   22.0  31.8  10.1   0.0   8.8    7.5 999999
1986  73   13.5  29.9  15.9   0.0   8.0    6.4 999999
1986  74   16.3  21.4   7.4   0.3  12.7    3.9 999999
1986  75   20.5  22.6   3.5   0.0  12.4    4.5 999999
1986  76   21.7  26.3   3.5   0.0  12.0    5.5 999999
1986  77   13.3  29.2   7.9   0.0  12.5    5.3 999999
1986  78   18.2  29.8  12.0   0.2  15.3    5.7 999999
1986  79    8.4  37.1  14.7   0.0   6.9    8.2 999999
1986  80   16.3  27.7  12.2   0.0  13.6    5.2 999999
1986  81   11.7  24.6  12.9   0.0  14.7    3.9 999999
1986  82   19.5  21.7  11.7   0.0  12.6    4.5 999999
1986  83   15.2  20.2  11.2   0.0  12.3    3.8 999999
1986  84   19.8  24.4   7.2   0.0  12.7    4.8 999999
1986  85   17.5  22.5   7.6   0.0  11.4    4.4 999999
1986  86   16.5  21.9  14.2   0.2  15.7    3.8 999999
1986  87   20.2  24.6   5.3   0.2  10.5    5.2 999999
1986  88   20.2  33.0   8.3   0.0   9.4    7.5 999999
1986  89   11.2  21.0  16.2   0.0  17.0    3.0 999999
1986  90   19.0  19.4   7.7   0.0  10.2    4.3 999999
1986  91   18.6  24.0   3.2   0.0  10.0    4.2 999999
1986  92   15.0  29.7   6.4   0.0   7.0    5.9 999999
1986  93   14.8  30.6  11.3   0.0  16.0    4.8 999999
1986  94    7.4  26.1  14.4   0.0  11.9    3.9 999999
1986  95   14.4  16.9  10.3   1.8  10.1    2.8 999999
1986  96    7.9  15.7   5.2   0.0   8.7    2.2 999999
1986  97   12.0  18.0   9.0   0.0  11.2    2.6 999999
1986  98   12.9  18.9   5.9   0.0  10.0    2.9 999999
1986  99   17.6  20.5   6.9   0.7  10.9    3.4 999999
1986 100   14.6  27.0   6.4   0.0   9.0    4.8 999999
1986 101   15.9  17.8   9.6   0.4   8.5    3.3 999999
1986 102   11.4  18.0   7.0   0.0  13.2    2.1 999999
1986 103   16.7  25.2   4.5   0.0  12.5    3.9 999999
1986 104   12.7  28.4   9.3   0.0  11.0    4.8 999999
1986 105    7.6  24.5  19.2   0.0  10.7    4.0 999999
1986 106    6.2  13.0   9.0   8.1  11.9    1.4 999999
1986 107   10.0  16.2   8.8   5.3  13.1    1.9 999999
1986 108    8.6  15.0  10.5   5.2  12.3    1.8 999999
1986 109    9.3  16.6   8.7   0.0  10.0    2.4 999999
1986 110   10.0  15.8  10.3   0.5  13.0    1.9 999999
1986 111    5.3  16.4   8.8   0.8  11.5    1.8 999999
1986 112    7.4  17.5  11.1   0.2  13.9    1.8 999999
1986 113   11.2  17.9   7.8   9.1  11.5    2.4 999999
1986 114   14.2  16.0   8.7  12.6  10.6    2.5 999999
1986 115    8.9  13.2   9.5   4.8  12.1    1.6 999999
1986 116    9.0  13.0   4.7   7.3   9.7    1.8 999999
1986 117   12.3  14.2   8.1   3.4  10.8    2.1 999999
1986 118   10.1  12.9   4.9   1.0   9.3    1.9 999999
1986 119   10.6  14.3   7.2   2.6   9.9    2.1 999999
1986 120    9.1  15.2   7.8   0.4  12.0    1.8 999999
1986 121    8.0  14.4   9.5   0.8  11.4    1.4 999999
1986 122   11.2  15.0   8.3   1.0   9.3    1.8 999999
1986 123   12.5  17.4   3.9   0.2  10.6    1.9 999999
1986 124   11.9  15.2   6.2   0.2  10.6    1.6 999999
1986 125    7.7  15.5   6.5   0.0  10.8    1.5 999999
1986 126    4.2  13.0   8.0   0.1  11.4    1.1 999999
1986 127    8.8  18.3   3.7   5.5  12.2    1.7 999999
1986 128    8.0  17.3   6.1   9.0  13.0    1.4 999999
1986 129    3.5  16.1  11.5  30.3  14.2    1.2 999999
1986 130   11.0  14.5   4.4   5.2   9.7    1.6 999999
1986 131    6.0  16.6   8.3   1.1  11.4    1.6 999999
1986 132    7.4  17.9   8.1   1.3  13.1    1.6 999999
1986 133   11.0  19.1  10.6   0.0   9.5    2.4 999999
1986 134    3.4  13.4   8.9   0.0  11.5    1.2 999999
1986 135    3.3  13.3   8.8   0.3  10.2    1.3 999999
1986 136    5.2  16.3   9.7  10.8  13.1    1.3 999999
1986 137    7.8  16.5  10.9   2.6  13.2    1.4 999999
1986 138    6.1  14.0  10.4   6.7  12.9    1.1 999999
1986 139    6.4  13.6  10.1   8.4  12.5    1.1 999999
1986 140    7.5  13.3   8.6   7.2  12.1    1.1 999999
1986 141    4.2  14.0   9.0   0.4  10.5    1.4 999999
1986 142    8.6  15.2   7.0   0.9  11.7    1.4 999999
1986 143    2.9  10.7   7.9   0.3  10.9    0.9 999999
1986 144    9.3  14.5   5.6  13.9  12.2    1.2 999999
1986 145    5.9  13.9   2.4   0.6  10.1    1.3 999999
1986 146    6.7  14.6   7.0   0.0  11.1    1.4 999999
1986 147    7.9  15.0   8.4   0.0  10.0    1.6 999999
1986 148    5.9  12.9   4.8   0.8  10.7    1.2 999999
1986 149    6.3  14.3   7.5   0.8  11.4    1.3 999999
1986 150    4.6  12.3   7.5   0.2  10.8    1.1 999999
1986 151    3.9  12.1   8.4   1.2  11.2    1.1 999999
1986 152    4.8  12.2   7.1   0.2   8.8    1.2 999999
1986 153    7.2  13.3   4.3   0.0   8.8    1.2 999999
1986 154    7.5  14.3   6.5   0.0  11.8    1.0 999999
1986 155    5.5  13.0   8.3   0.5  12.4    0.9 999999
1986 156    2.8  11.9   9.1   0.5  11.5    0.9 999999
1986 157    5.8  13.0   9.0   0.2  10.1    1.1 999999
1986 158    8.7  14.7   6.7   0.0   9.4    1.3 999999
1986 159    6.3  12.0   7.4   1.3  11.7    0.8 999999
1986 160    4.2  12.5   6.4   0.4  11.1    0.9 999999
1986 161    4.5  10.9   7.0   1.4  10.6    0.9 999999
1986 162    2.8  10.7   7.3   0.3  10.7    0.9 999999
1986 163    6.4  12.1   6.8   1.1  11.4    0.9 999999
1986 164    7.1  13.6   6.7   1.3   9.9    1.1 999999
1986 165    6.9  13.2   4.5   0.0  10.2    1.0 999999
1986 166    8.7  15.8   2.6   0.2   8.8    1.4 999999
1986 167    8.7  14.5   5.2   0.0   9.5    1.2 999999
1986 168    3.7  11.6   6.6   0.8  10.2    1.0 999999
1986 169    6.0  10.4   4.0   5.3   7.8    1.1 999999
1986 170    6.9   9.1   5.2   1.3   8.8    0.9 999999
1986 171    8.4  10.6   1.4   6.5   7.5    1.1 999999
1986 172    6.9  10.7   1.4   0.4   8.8    0.9 999999
1986 173    8.6   9.2   3.4   4.0   8.4    0.9 999999
1986 174    6.7  10.4   1.2   1.8   7.7    1.0 999999
1986 175    7.3  11.2   2.7   2.2   8.8    1.0 999999
1986 176    6.2  11.2   2.7   1.0   9.3    0.9 999999
1986 177    5.2  10.9   6.4   8.3  10.7    0.9 999999
1986 178    5.5   9.2   2.1   0.2   8.2    0.9 999999
1986 179    5.7  10.6   3.3   0.0   9.0    0.9 999999
1986 180    9.8  12.1   0.5   0.0   7.5    1.1 999999
1986 181    9.3  13.1   1.6   0.0   7.8    1.2 999999
1986 182    2.7  10.0   3.8   0.2   8.6    1.0 999999
1986 183    2.6  11.4   6.3   7.1  10.5    0.9 999999
1986 184    2.6  12.1   8.0   6.8  11.5    0.9 999999
1986 185    7.1  11.8   7.8  11.8  10.5    1.1 999999
1986 186    7.4  10.1   5.3   4.2   8.5    1.1 999999
1986 187    5.2  12.0   3.1   0.4  10.1    1.0 999999
1986 188    5.5  10.4   7.1   1.6  10.0    1.0 999999
1986 189    5.6   6.1   1.1   3.6   7.3    0.9 999999
1986 190    8.3   9.0   1.7   6.5   7.0    1.2 999999
1986 191    6.2  10.4   3.7   2.0   9.0    1.1 999999
1986 192    7.9  10.4   5.3   0.4   9.4    1.1 999999
1986 193    8.5  12.2   1.6   0.2   8.3    1.3 999999
1986 194   10.1  10.5   2.5   0.0   7.6    1.3 999999
1986 195   10.6   9.5   2.5   0.0   7.3    1.3 999999
1986 196   10.8  14.3   2.9   0.0   8.0    1.6 999999
1986 197    4.3   9.9   5.9   0.1   9.7    0.9 999999
1986 198    5.0  10.3   1.7   4.8   8.9    1.0 999999
1986 199    7.4  11.6   5.5   1.5   8.9    1.2 999999
1986 200    7.9  13.6   6.5   0.8  10.8    1.2 999999
1986 201    5.1  12.7   2.9   0.3   9.7    1.1 999999
1986 202    6.9  12.5   2.7   0.5   8.7    1.3 999999
1986 203    4.5  12.1   4.8   0.0   9.5    1.1 999999
1986 204    5.2  13.1   7.3  10.7  11.5    1.0 999999
1986 205    4.9  12.0   8.4  13.9  11.3    1.0 999999
1986 206   10.4   7.7   1.2   7.1   6.6    1.2 999999
1986 207    7.0   8.5  -0.4   0.6   7.6    1.1 999999
1986 208    6.2   8.7   3.2   0.0   8.6    1.0 999999
1986 209   10.1  12.0   3.0   1.0   8.8    1.3 999999
1986 210    8.7  12.5   5.3   0.8   9.7    1.2 999999
1986 211    5.1  11.9   4.9   0.4  10.5    1.0 999999
1986 212    3.6  12.9   7.9   0.0  10.9    1.1 999999
1986 213   12.2  13.4   1.8   0.8   9.2    1.8 999999
1986 214    9.9  14.4   5.8   0.0   7.6    2.2 999999
1986 215   10.7  14.3   5.7   4.0   9.4    1.9 999999
1986 216    8.2  12.4   6.5   0.4   9.2    1.6 999999
1986 217    8.4  11.7   5.6   0.3   9.5    1.5 999999
1986 218    5.8  11.2   7.3   0.7   9.5    1.4 999999
1986 219   11.9  12.8   5.1   0.0   9.3    1.7 999999
1986 220   12.0  14.2   2.7   0.0   8.7    2.0 999999
1986 221   11.9  14.5   4.0   0.0   8.4    2.1 999999
1986 222   13.3  13.1   0.9   0.0   7.0    2.1 999999
1986 223    4.8  10.6   0.6   0.0   7.1    1.6 999999
1986 224   10.4  12.8   2.0   0.0   7.9    1.9 999999
1986 225   12.3  15.2   4.1   0.8  10.0    1.9 999999
1986 226    4.7  10.0   5.3   0.0   9.3    1.2 999999
1986 227    6.2  11.8   7.6  10.5   9.5    1.5 999999
1986 228    4.3  10.8   6.3   7.3  10.9    1.0 999999
1986 229    7.9  10.3   7.6  16.6  10.6    1.2 999999
1986 230    7.8  10.5   2.9   3.6   9.4    1.3 999999
1986 231   11.0  13.8   4.7   0.7   8.0    2.1 999999
1986 232   12.2  14.7   5.5   1.3  10.8    1.8 999999
1986 233   14.1  16.1   3.8   0.3   9.8    2.1 999999
1986 234   13.4  18.0   8.0   0.2  10.0    2.5 999999
1986 235    7.2  13.5  10.1   1.3  10.4    1.7 999999
1986 236   10.2  13.0   6.6   4.8  10.8    1.5 999999
1986 237   11.5  12.6   2.6   1.0   9.4    1.6 999999
1986 238    9.6  12.8   3.8   0.5  10.7    1.4 999999
1986 239    8.3  14.2   7.9   1.6  11.5    1.5 999999
1986 240   16.0  17.4   7.7   0.0   9.4    2.6 999999
1986 241   15.8  12.1   5.5   3.7   8.2    2.0 999999
1986 242   14.6  10.1   1.7   3.1   7.2    1.8 999999
1986 243   11.1  13.9   3.8   2.0   9.9    1.7 999999
1986 244    5.5  12.8   7.7   0.0  10.7    1.5 999999
1986 245   13.7  14.2   8.6   1.8   9.9    2.4 999999
1986 246    9.0  15.3   7.9   0.6  11.6    1.9 999999
1986 247   15.6  18.3   9.6   0.0  10.7    3.1 999999
1986 248   12.0  13.9   8.8   0.4  10.8    2.1 999999
1986 249   11.2  11.3   5.8   6.8   9.8    1.8 999999
1986 250   11.2  12.5   3.0   1.3   8.8    2.0 999999
1986 251   12.0  13.4   7.2   1.4  11.6    1.8 999999
1986 252   10.5  13.5   3.8   0.6  10.0    1.9 999999
1986 253   14.3  13.4   4.8   0.0   9.7    2.2 999999
1986 254   13.3  11.9   2.8   0.0   9.0    2.0 999999
1986 255    5.0  12.1   6.1   1.1  10.0    1.5 999999
1986 256    7.2  11.9   7.6   8.9  11.8    1.3 999999
1986 257   11.9  11.9   7.4   1.2  10.1    1.9 999999
1986 258   18.0  17.0   4.0   0.0  11.9    2.6 999999
1986 259    5.1  12.5   9.5   2.1  11.6    1.3 999999
1986 260    6.1  13.5   9.2  17.7  12.3    1.4 999999
1986 261   13.1  12.5   8.5   9.8  10.7    2.0 999999
1986 262   18.7  14.2   2.0   0.7   9.8    2.5 999999
1986 263   12.0  15.3   4.7   0.0  10.1    2.3 999999
1986 264   14.7  13.8   7.1   3.0  10.7    2.2 999999
1986 265   12.9  13.4   5.1   0.6   8.8    2.3 999999
1986 266   18.6  16.7   5.2   1.7  10.6    2.9 999999
1986 267   16.7  18.6   9.7   0.0   9.8    3.4 999999
1986 268    8.7  14.1   8.3   0.8  10.8    1.9 999999
1986 269   13.1  15.0   9.5   0.6  11.5    2.2 999999
1986 270   17.9  13.8   5.2   2.9  10.0    2.5 999999
1986 271   20.2  13.6   3.1   0.0   8.5    2.8 999999
1986 272   22.6  15.4   1.8   0.0   9.8    2.9 999999
1986 273   21.0  21.5   4.0   0.0  12.7    3.5 999999
1986 274   17.4  22.8  13.2   0.0  17.0    3.5 999999
1986 275    5.9  13.1  11.2   6.2  13.0    1.4 999999
1986 276   18.3  14.0   3.4   1.9   8.7    3.1 999999
1986 277   12.0  14.3   6.8   0.1  10.6    2.4 999999
1986 278   17.8  17.7   7.5   4.1  11.7    3.2 999999
1986 279    7.0  16.8  10.9  10.1  13.8    2.0 999999
1986 280   19.5  12.7   6.4   2.3   9.2    3.0 999999
1986 281   19.1  13.7   0.6   0.0   8.9    3.0 999999
1986 282   10.4  13.2   2.9   0.0   9.7    2.2 999999
1986 283   14.6  14.0   6.7   0.9  10.6    2.5 999999
1986 284   21.4  15.7   3.2   2.9  11.1    3.1 999999
1986 285   23.2  18.2   3.4   1.2   9.7    4.0 999999
1986 286   11.9  19.7  10.2   0.0   9.4    3.7 999999
1986 287   19.4  12.2   5.6   8.9   7.5    3.2 999999
1986 288   18.2  15.0   3.8   0.4  10.7    2.9 999999
1986 289   22.4  16.8   7.4   2.2  11.3    3.5 999999
1986 290   25.7  22.4   5.4   0.0  11.5    4.8 999999
1986 291   11.8  15.8  11.1   3.4  13.1    2.3 999999
1986 292   22.1  11.0   4.7   6.5   8.7    3.0 999999
1986 293   19.9  13.8   4.3   3.7   9.2    3.1 999999
1986 294   20.0  18.3   2.7   0.5   9.1    3.8 999999
1986 295    8.9   9.4   7.4  23.2  10.5    1.6 999999
1986 296   18.7  12.7   2.7  10.7   9.8    2.7 999999
1986 297   13.8  11.5   5.3   5.0   9.6    2.3 999999
1986 298   12.4  12.4   6.3   9.0   9.7    2.3 999999
1986 299   18.7  13.8   4.1   2.3  10.0    2.9 999999
1986 300   14.7  13.8   6.6   0.6   8.5    2.9 999999
1986 301   25.0  19.5   3.9   0.0  11.1    4.1 999999
1986 302    9.5  18.0   8.8   0.0  11.4    2.7 999999
1986 303   21.3  22.2   7.7   0.0  12.6    4.2 999999
1986 304   19.2  14.9   9.8   0.2   9.9    3.3 999999
1986 305   18.1  16.4   7.1   1.2  11.4    3.3 999999
1986 306   18.6  18.8   8.6   0.4  11.5    3.8 999999
1986 307   27.7  27.2   6.1   0.0  13.6    6.2 999999
1986 308   18.9  28.0  13.7   0.0  12.1    5.8 999999
1986 309    8.5  25.3  13.0   0.0  12.4    3.9 999999
1986 310   24.7  16.9  11.4   6.0  11.9    4.2 999999
1986 311   22.8  14.4   3.5   0.0   9.8    3.8 999999
1986 312   17.4  15.0   4.4   0.2  11.1    3.0 999999
1986 313   24.6  19.5   5.0   0.4  11.1    4.5 999999
1986 314   14.8  22.5   5.6   0.0  14.5    3.4 999999
1986 315   16.2  15.4  10.0   4.3  12.2    2.9 999999
1986 316   18.2  14.5   6.2   0.6   8.1    3.6 999999
1986 317   24.7  18.8   7.1   0.0   9.5    4.8 999999
1986 318   26.4  25.4   5.3   0.0  15.6    5.2 999999
1986 319   22.4  18.9   8.5   1.4  13.1    4.0 999999
1986 320   10.0  22.1  10.3   0.0  13.8    3.1 999999
1986 321   17.0  18.2  11.1   0.0  10.7    3.7 999999
1986 322   22.3  13.8   6.6   9.8   9.1    3.8 999999
1986 323   13.3  14.5   5.0   0.8  10.7    2.6 999999
1986 324   20.0  14.5   5.6   0.2   8.7    3.7 999999
1986 325   30.2  19.8   1.0   0.0  10.0    5.3 999999
1986 326   27.1  23.4   4.6   0.0  13.0    5.3 999999
1986 327   18.7  17.0   6.9   0.0  10.7    3.6 999999
1986 328   30.7  20.8   3.1   0.0   9.9    5.6 999999
1986 329   29.5  29.9   5.5   0.0  13.5    7.1 999999
1986 330   21.6  15.7  10.6   0.2   9.7    4.0 999999
1986 331   25.5  14.8   3.2   0.0   8.0    4.4 999999
1986 332   24.0  15.9   2.2   0.0   8.2    4.3 999999
1986 333   27.8  19.9   4.7   0.0   9.4    5.3 999999
1986 334   31.5  25.8   5.8   0.0   8.8    7.0 999999
1986 335   28.3  27.2   9.4   0.0  10.1    7.3 999999
1986 336   12.4  21.7  16.3   0.1  14.2    3.7 999999
1986 337   23.7  26.6  11.9   5.7  14.9    5.9 999999
1986 338   21.4  20.8   6.9   0.0  13.6    4.6 999999
1986 339   28.8  28.0   7.7   0.0  13.7    7.0 999999
1986 340   14.8  30.0  15.2   0.0  16.8    5.4 999999
1986 341   14.5  17.2  12.6  20.6  13.4    3.3 999999
1986 342   23.3  17.2   6.6  15.5   9.7    4.8 999999
1986 343   27.5  21.9   4.1   0.0  12.8    5.6 999999
1986 344   25.1  22.1  11.3   0.0   8.5    6.1 999999
1986 345   17.3  15.0   8.2   1.5  11.7    3.5 999999
1986 346   13.5  15.5   9.0  16.8  12.0    3.0 999999
1986 347   14.1  16.0   9.8   2.6  13.0    3.1 999999
1986 348   23.5  15.7   5.7   1.2  10.2    4.6 999999
1986 349   27.0  21.4   2.7   0.0   9.5    5.9 999999
1986 350    8.6  14.6  11.9   0.7  13.9    2.1 999999
1986 351   21.0  16.1   8.0  17.5  12.3    4.1 999999
1986 352   24.6  19.4   6.5   2.1  10.7    5.2 999999
1986 353   14.3  17.4   6.2   0.0  10.8    3.5 999999
1986 354   23.6  17.7   5.2   1.1   9.6    4.9 999999
1986 355   17.4  17.5   8.8   0.0  11.6    3.9 999999
1986 356   17.8  16.3   7.8   0.0  10.0    4.0 999999
1986 357   16.8  18.0   4.0   0.0  10.2    4.0 999999
